"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"gene158.fasta",0.01107250384,0.03991003961,0.06854447929,0.05103939702,0.01854575786,0.004126143452,0.01345480064,0.06290904951,0.02983347397,0.02838323573,0.06961921753,0.1342639423,0.06549158043,0.003312929469,0.01137004283,0.03168466486,0.043992493,0.0358214509,0.01990719941,0.0853745536,0.02722739392,0.03791921326,0.08040968945,0.01047766531,0.00106241062,0.01700465936,0.008432535213,0.003329270398,0.04865116788,0.02636863891,0.06409441985,0.05469329004,0.01837735831,0.08588507328,0.03476651872,0.02293905797,0.08663936472,0.07582132077,0.007196844584,0.006967712754,0.03006266712,0.01427395869,0.005744605601,0.006423526757,1e-08,0.00413624825,0.00259106644,0.002703629579,0.05164005635,0.0193466478,0.02450726108,0.05798671307,0.02105802933,0.05723350772,0.05540759849
"gene159.fasta",0.001647515218,0.04159923956,0.09228312619,0.04814785366,0.01261799087,0.00270020371,0.01497014669,0.09027317014,0.0485091177,0.04215884181,0.09174050357,0.06760005462,0.05635555426,0.004544653528,0.005114138934,0.02024690654,0.04182185081,0.03730979488,0.02337313063,0.1449324922,0.009955629143,0.04180484134,0.06193832642,0.004235604689,0.004530704189,0.01455226672,0.004205014029,0.01034556183,0.07087699803,0.03469915312,0.04784461839,0.04866704487,0.02055757915,0.06043745146,0.0293686019,0.0331825091,0.1807269636,0.06124029305,0.005353471746,0.005825509066,0.0254020741,0.009217228847,0.006645673738,0.001012535559,1e-08,0.001492645869,0.0009017239056,0.004328449192,0.007104826387,0.01593231345,0.02849126557,0.05359515831,0.01515587433,0.03696497179,0.04615424077
"gene16.fasta",0.007686074972,0.0324978614,0.06373285995,0.02840966892,0.01113794987,0.002318606083,0.009873229294,0.0957810328,0.04594409051,0.06678648175,0.07310689229,0.1447410146,0.05424970259,0.007533650663,0.006819510921,0.01815383838,0.03596286137,0.04422932178,0.03920598861,0.1009372619,0.01337225258,0.02086018846,0.06249069302,0.009717547084,0.004286137932,0.0107995806,0.002002187955,0.003686009208,0.04585469246,0.01584739793,0.04043387489,0.03202526405,0.01315287232,0.04195372444,0.02696258453,0.01832015633,0.07779970469,0.1268478673,0.004895855716,0.004765852584,0.02759527589,0.009542893692,0.004192686895,0.003276996063,0.002131928102,0.00185736304,0.001857361525,0.00237880126,0.006278012661,0.01197375072,0.02707067994,0.09252862462,0.01664901721,0.0292167742,0.05626187604
"gene161.fasta",0.0002648604248,0.02199531986,0.05094810876,0.02972478916,0.007263915288,0.004247790991,0.003394476766,0.06127463168,0.0213500612,0.02888885017,0.03868557751,0.1113516359,0.03590744225,0.008104020333,0.004971589145,0.01618013044,0.02537305585,0.03347949827,0.02127872186,0.06382076613,0.02551894779,0.04769219243,0.09630009382,0.003666452429,0.0006777086532,0.01654229636,0.00334612662,0.005608849881,0.03657903501,0.01487207459,0.03173348807,0.03709396334,0.0135367337,0.01892344945,0.02607809199,0.01281326811,0.04694986603,0.05305072401,0.005868785427,0.00424143131,0.01889592859,0.00751421011,0.006962013948,0.004686006907,1e-08,0.0008156124306,0.00163179243,0.001855991194,0.006249497289,0.04497389743,0.01953417501,0.0358231459,0.01057777857,0.02006509359,0.02570721527
"gene162.fasta",0.001507949677,0.02304006648,0.07386583128,0.02611907008,0.007386513709,1e-08,0.007660206413,0.05879407021,0.02232223383,0.03215484963,0.0655209235,0.05976314855,0.03849528855,0.008386641463,0.00274507452,0.01761290371,0.03801557009,0.02463585075,0.02232753508,0.0836626099,0.01412029541,0.04260730778,0.1341372428,0.00742112377,0.0009665838517,0.01003858312,0.00145270703,0.002802763222,0.03766776092,0.01616539651,0.02666066135,0.02232808097,0.01474732552,0.02890500613,0.02509890819,0.01959588529,0.08190314443,0.08155198535,0.004560028894,0.005335733186,0.01764129461,0.004355767671,0.002974059379,0.00280141806,1e-08,0.02112807513,0.00305798372,0.00413410865,0.04583721326,0.01030304393,0.0267615318,0.04739538296,0.0172732662,0.02176754423,0.04391601406
"gene163.fasta",0.00308409771,0.03579808583,0.05867684312,0.02343027372,0.007969676011,0.007409803933,0.02512811224,0.08366525663,0.03556201542,0.01957028594,0.07197940146,0.1669073013,0.04350826269,0.007453851503,0.00760323385,0.02404730156,0.04683270575,0.02842702415,0.0162092517,0.09881921349,0.01341631105,0.02755258786,0.0357001242,0.006356143142,0.001804896078,0.01219456056,1e-08,0.00256276937,0.07697054882,0.02014632603,0.05256788368,0.03115028942,0.009792618197,0.0176869321,0.02840133576,0.0130054058,0.06687782496,0.07249725551,1e-08,0.004180437225,0.02200045916,0.004895389168,0.001651195018,0.00263710768,1e-08,1e-08,0.005083041263,1e-08,0.04880803144,0.01517534802,0.01641785874,0.02918919628,0.01126560575,0.02235854983,0.0575701239
"gene164.fasta",0.01076489726,0.06129463657,0.07652035238,0.05722488264,0.006477185081,0.0108029279,0.02115012012,0.07010238396,0.01865666769,0.04122448834,0.1142262695,0.09124448399,0.07316580682,0.008576196716,0.007916103367,0.02294784982,0.03364140937,0.0401569626,0.02005299891,0.06892595783,0.01690813631,0.04615031257,0.04871735039,0.006912129194,0.005643349663,0.01290562736,0.004967556828,0.008961760649,0.036834188,0.03368141939,0.03015060563,0.05663790449,0.01669548138,0.0250598373,0.0731568959,0.03696883682,0.1407513328,0.05443904943,0.007809063328,0.003792489627,0.01986227749,0.006195724581,0.001990023811,0.004427451126,1e-08,0.002769583537,0.003083554407,0.005783341629,0.008552394238,0.03086310705,0.0259957978,0.04191765228,0.02243828993,0.03104642981,0.05519756884
"gene165.fasta",0.01352838086,0.06753478384,0.123852217,0.06401354556,0.003926143424,0.01040379044,0.005086749763,0.08843206002,0.05059426959,0.0920197203,0.08507987423,0.1435017125,0.06870005398,0.007450769293,0.01254726881,0.02949550925,0.04429229979,0.04286164728,0.02041357061,0.09920059298,0.009677610536,0.03962862689,0.08191961014,0.01126653477,0.005131290454,0.0292592211,0.005096736683,0.009700152044,0.08468533135,0.05049905598,0.05972469784,0.05610030719,0.01373313133,0.0393905331,0.04582383816,0.01085287396,0.1386733559,0.07439252685,0.003230448248,0.002908794844,0.03546349796,0.01220755579,0.004076275646,0.0009797108453,0.001183159403,0.002252367871,0.003758571252,0.008497972223,0.009954880426,0.0531453468,0.03500225318,0.05841511698,0.01285122072,0.0565422722,0.06086373304
"gene166.fasta",0.007277267547,0.03504023469,0.06576701304,0.0294181966,0.007772394159,0.006821301611,0.01404369565,0.04881840579,0.0235672904,0.02828766987,0.05987812211,0.06730723954,0.04500199713,0.005378801805,0.006556089533,0.01718367368,0.03818377213,0.03166237236,0.01252568417,0.0733436983,0.00766420606,0.03189854605,0.04816458134,0.009374071243,0.003031645328,0.0127019947,0.004983455267,0.001266365426,0.0487973611,0.02034949492,0.05736978423,0.03460586274,0.0137131812,0.03619720852,0.02171214607,0.05191255562,0.078230688,0.1132622903,0.006736069107,0.004599536796,0.02036315252,0.004811949547,0.007145496348,0.001988738451,1e-08,0.003418281325,0.001515990539,0.005027087117,0.008031646281,0.01346712584,0.02168109159,0.04577954033,0.01216047015,0.02984536149,0.02880477729
"gene167.fasta",0.01839760604,0.07556350767,0.1090114321,0.06481554845,0.006912601985,0.009855247688,0.01912442165,0.09827793492,0.04046048115,0.05238036984,0.1412127372,0.08772125329,0.1029134297,0.009447967999,0.01577781943,0.02627682396,0.0301941693,0.04058395478,0.02914540545,0.1595636147,0.01490297633,0.02767050724,0.09155883853,0.01048067044,0.004668057522,0.01888007021,0.007858485202,0.007185019788,0.05910049358,0.03276463673,0.03346088808,0.05471566439,0.01737509726,0.05379381742,0.03009049038,0.0722238353,0.1748910021,0.1273170039,0.01127069008,0.002843113644,0.03234533046,0.00758183832,0.003936342628,0.004376875745,0.003062261099,0.003252486857,0.002339084647,0.005540467865,0.008687808581,0.01276681248,0.03198279749,0.1359112732,0.02531191606,0.05780845381,0.06924834129
"gene168.fasta",0.005085094077,0.05165284188,0.0848780213,0.03819410992,0.01531195175,0.005882679286,0.01732315023,0.1046849547,0.05595022089,0.04221440735,0.1083943501,0.09305215285,0.05616029921,0.008704039715,0.01780052673,0.03163794977,0.04911707764,0.05341915508,0.02839944581,0.1193126663,0.002872765762,0.03855928229,0.05834906635,0.02208759891,0.003038183577,0.03061495706,0.009443358899,0.008716325774,0.118525147,0.03213657109,0.1268701224,0.06323661111,0.02751683174,0.09643010407,0.04003200221,0.03884625077,0.1021021386,0.1536258024,0.01107373277,0.005884982556,0.0263103931,0.004465389567,0.007218663619,0.002824575533,1e-08,0.003663886882,0.0003657254281,0.001797501387,0.004538747844,0.02404265452,0.0249750902,0.06246362424,0.01721876658,0.04543442921,0.09540567199
"gene169.fasta",0.005203593763,0.04444141204,0.06742794547,0.03516250858,0.009181069373,0.004818126828,0.009597863191,0.08035100142,0.03464869034,0.03807635849,0.06975409256,0.07936000014,0.05337392377,0.008842881474,0.0137005039,0.02162224067,0.04110505782,0.04552253464,0.02283711211,0.09165710401,0.009337041848,0.02358644449,0.05059278406,0.0107318201,0.002287041422,0.01372285249,0.004072245242,0.00839167276,0.04247359733,0.02503818164,0.02909894118,0.03978451019,0.0217337795,0.05979223841,0.03253331746,0.01862287436,0.06206478094,0.06702747805,0.00531115774,0.005198569539,0.02238369809,0.00706631027,0.005827809289,0.004801644261,0.0008833047522,0.00249305374,0.002881130206,0.003209792973,0.008193579892,0.08201539794,0.02146618093,0.07502602924,0.01621034122,0.03718616012,0.03757470504
"gene17.fasta",0.01205056308,0.03014933748,0.0652115999,0.06756530239,0.006678380444,1e-08,0.008034497987,0.05981398109,0.02574429915,0.02876389708,0.07849820124,0.08065206642,0.06360442054,0.00626063229,0.00975011269,0.01507251902,0.04147899862,0.03672013941,0.009943165626,0.06657170195,0.008273031508,0.0299819761,0.06054581145,0.004319050856,0.004493459485,0.01465072045,0.004188678044,0.009669281491,0.03964292446,0.03498134519,0.03654918739,0.06716105388,0.0127960293,0.06255644406,0.03086613132,0.01369241758,0.090341134,0.06933229741,0.01042871688,0.002111732535,0.01952939947,0.007582205185,0.00455782277,0.001478455797,1e-08,0.003983771404,0.003955073602,0.004209700856,0.009320227671,0.01680911852,0.02528277527,0.06309768746,0.008975223526,0.03539742064,0.0392334256
"gene170.fasta",0.001803648934,0.02321474875,0.05855214488,0.02185549692,0.00468552553,0.003077822888,0.006968808785,0.07504721137,0.02210396085,0.0239448148,0.04598884953,0.04997118188,0.0457723841,0.004908787812,0.007110635248,0.009538376331,0.02102253721,0.02713014612,0.01085508548,0.07361516724,0.008088617368,0.01912992176,0.03990794899,0.003982183779,0.001169106479,0.007526393296,0.001034175608,0.002781693378,0.02964186669,0.016065379,0.02457151547,0.02743216014,0.009799724222,0.01514169342,0.02529537009,0.01297806494,0.05670556898,0.05832202289,0.004052535408,0.003014674589,0.01451976186,0.005181041018,0.002721194376,0.002453590573,0.0001839987033,0.001699679506,0.002311906515,0.002081684551,0.00561321579,0.005860594383,0.01609528725,0.05278636839,0.007526464746,0.02211715344,0.03062958748
"gene171.fasta",0.01314862195,0.06187518396,0.07934223652,0.03301916017,0.01416623088,1e-08,0.02642941647,0.1019102018,0.03113804491,0.06884182872,0.07725051204,0.1004344662,0.106541442,0.01628689454,0.009492058095,0.0128431787,0.03782545821,0.06060418082,0.01353493111,0.06956593222,0.01434287295,0.03215805321,0.06019515162,0.02018025361,0.006777957573,0.0117325194,0.004864842623,0.007422772228,0.06334915072,0.02436990116,0.03838463812,0.03563282352,0.02526499696,0.03752807411,0.02781574207,0.02555769312,0.1279846126,0.08386786753,0.01299374834,0.003323152585,0.02324400139,0.00510669873,0.002838283231,0.003449199706,0.0007004450615,0.001767437703,0.001440051969,0.001654983382,0.003835523975,0.0550817633,0.01877024697,0.04742149871,0.01913150758,0.04791278621,0.06399464178
"gene172.fasta",0.006318402764,0.02244655681,0.08594988594,0.06468198359,0.006789110353,0.005350002715,0.01287001689,0.05536370309,0.03881985689,0.06503333051,0.058331419,0.05226670066,0.05146093473,0.004043834358,0.01098941977,0.01199118268,0.0274397582,0.03423610919,0.0126609018,0.0567187914,5.864733743e-05,0.03343652686,0.04483361813,0.005143960181,0.004643227941,0.0115041864,1e-08,0.002395218412,0.1198874091,0.01732558431,0.01775270785,0.03525402881,0.01893464227,0.02986979882,0.02739132475,0.008568341035,0.09424516198,0.07282746362,0.002391623705,0.00531541921,0.007791637889,0.005289458559,0.003944846217,0.0006893933939,0.00216645348,0.00148961525,0.002161885663,0.002041183907,0.005263264921,0.01238758711,0.01763214787,0.03376927473,0.01136555487,0.01980422025,0.04900264208
"gene173.fasta",0.008630486906,0.02770885281,0.04066899547,0.03865804133,0.005353617893,0.009231143565,0.0100245677,0.07259744522,0.09569018912,0.02727830518,0.05423353179,0.1085886059,0.04923971469,0.005233792114,0.008329524028,0.01633377626,0.01927527988,0.03919695322,0.01428710871,0.06761160899,0.005942021815,0.0485777088,0.03785126804,0.003960981298,0.003422430828,0.00924977115,0.0004480243476,0.003885052812,0.03806027408,0.01844202171,0.03599247417,0.0272266878,0.01212488452,0.0246038827,0.01545323321,0.01189471466,0.06909084318,0.06266732596,0.007078728933,0.001613501264,0.02232243472,0.007380502221,0.005638700182,0.004202727853,1e-08,0.001151997238,0.0004440136464,0.0004851227289,0.002647630801,0.00483191899,0.01381012797,0.05321041091,0.01273524964,0.02740912782,0.02705105494
"gene174.fasta",0.004328822858,0.01472865924,0.04520949625,0.03208226479,0.007212373407,0.005384233287,0.006377758417,0.06139985305,0.0175753473,0.02578565777,0.028760998,0.06536337528,0.02853105336,0.00475956027,0.003959463644,0.007586567294,0.01933174301,0.02496191726,0.009204162376,0.05919971435,0.007478421208,0.01907141421,0.02679386609,0.005561533714,0.002330697026,0.007385640717,0.003041587707,0.00374031413,0.02430017088,0.01714397752,0.02173580336,0.02290354338,0.01055805005,0.03192235732,0.01944836617,0.006180870066,0.05236732219,0.03958382588,0.005296550141,0.003882747648,0.01419232734,0.005558676891,0.003117590695,0.003726970419,0.0003765919136,0.003111601776,0.002424836372,0.002265221613,0.004026622851,0.01554531822,0.01285617032,0.01687658579,0.007076612777,0.01747645678,0.0248041347
"gene175.fasta",0.00896871155,0.02398788901,0.04715600819,0.03353907933,0.005120999423,0.006333472787,0.003592419145,0.04429575665,0.03261162115,0.02956805932,0.05242304933,0.05933234174,0.03492203352,0.009589720641,0.007717159758,0.01454391294,0.03390142559,0.04484234418,0.01588060677,0.07345841512,0.008070365081,0.02943694015,0.04166586449,0.005296728617,0.002750438455,0.01007472855,0.002138797546,0.002242531903,0.02954153475,0.03453732704,0.04966244987,0.01899877393,0.01642614996,0.03632751175,0.0222156445,0.02801801084,0.06729873313,0.05287583196,0.007279993744,0.00610766094,0.01683632702,0.006202364825,0.002261141432,0.00682444338,0.000755790952,0.0005454520225,0.002986489057,0.003375028298,0.009897498066,0.01498392241,0.01856979624,0.03842376154,0.009154953168,0.02861838085,0.04492117515
"gene176.fasta",0.00634136309,0.02825286066,0.05430600429,0.0453514567,0.01103725108,0.005061537279,0.009933665859,0.05478121169,0.03129199827,0.02518608792,0.05622606332,0.07794749385,0.05017148264,0.009306317717,0.008769255314,0.01348181007,0.03378190917,0.04011032571,0.01230782803,0.08988534319,0.01418233574,0.02325818926,0.04342578946,0.01074373435,0.005992188383,0.01625462954,0.006087585532,0.005428869024,0.03701506849,0.02048996257,0.03055522729,0.04024088024,0.01731743754,0.03490148497,0.02972406749,0.01296525183,0.0812678624,0.06410932561,0.00527971916,0.007030634996,0.02190699321,0.006414356001,0.005262282934,0.003173425945,0.0008446390764,0.00355166104,0.002573498814,0.003355527771,0.007450356487,0.009621057587,0.01715023095,0.05342676415,0.01429115208,0.02601786843,0.03304639643
"gene177.fasta",0.01422251047,0.02497822443,0.06081684684,0.06757635932,0.007858059117,0.001266787814,0.009144550033,0.07213243934,0.01944091383,0.03812095722,0.05143428218,0.07309755841,0.04233988721,0.0069803949,0.01563800586,0.02311003994,0.05061464864,0.05768017764,0.02999741841,0.05497710541,0.01331353159,0.02809192324,0.06101233334,0.01181263097,0.00915568587,0.02275688092,0.003858193762,0.008734976077,0.06032998363,0.05074589453,0.0481150268,0.02958983298,0.02121298237,0.05170859303,0.02544069244,0.01798461603,0.08794916957,0.07839767485,0.009067617874,0.003523023304,0.02186100437,0.005078526226,0.002793648062,0.005801976478,0.01510334029,1e-08,0.004428056006,0.002579769049,0.001406424184,0.09360350982,0.02452443211,0.05212399925,0.01603819829,0.03264175964,0.04379802469
"gene178.fasta",0.007117094575,0.02124456746,0.06417896343,0.03246054908,0.005647287181,0.003864871147,0.008427413486,0.05479477898,0.02019745936,0.02815521634,0.05890676405,0.07918518086,0.0489433349,0.01073583082,0.006690237508,0.01559272782,0.03047623703,0.02859594404,0.02104106101,0.07404386063,0.01052164911,0.02148771386,0.04895948208,0.007741204761,0.00377902664,0.007616857051,0.005549027827,0.002705049883,0.02873909603,0.01766424422,0.0357964081,0.04123700659,0.01950100106,0.06536100879,0.0281815782,0.02190641463,0.06816310793,0.05613235763,0.008992504844,0.001358148499,0.01720353142,0.005290066357,0.00542734733,0.002747578374,0.0003299639275,0.00220483912,0.003708703309,0.0008659979636,0.005933033703,0.03945954482,0.01944726805,0.04342756379,0.007080047008,0.02761322214,0.05606578893
"gene179.fasta",0.009744630447,0.03054139626,0.04929029434,0.04031508581,0.005129920074,0.004754597614,0.008184729816,0.04839918858,0.01265469165,0.01464418214,0.04321393535,0.04268709542,0.0558147196,0.01603424496,0.01589640372,0.01876860538,0.04629814471,0.03693888419,0.01723411714,0.09531396042,0.006268826964,0.02570157842,0.06536572266,0.008558206509,0.01222248809,0.02320635845,0.008266162271,0.002934974577,0.04726352585,0.02335265017,0.05248228984,0.04152252681,0.0214038389,0.02830072957,0.039274772,0.007956134898,0.1202448404,0.04907369062,0.009017610625,0.004549220523,0.01324259138,0.00520522374,1e-08,0.003159904742,0.0006055306909,0.001824514555,0.00193886438,0.000944354928,0.001675078421,0.09602610097,0.01492878684,0.02368213416,0.01305376536,0.02502693003,0.03098430051
"gene18.fasta",0.008325995094,0.02218529829,0.0411879642,0.04972597052,0.01317171732,0.004330744081,0.009150249722,0.04121662606,0.01906854071,0.02213180306,0.05207015022,0.05137807916,0.03330466816,0.006696207176,0.005848035102,0.01191081677,0.03834698867,0.02240780953,0.01547746322,0.05299611814,0.007166533918,0.02052369143,0.05129886019,0.005307036548,0.004984215299,0.01620628008,0.009008414646,0.0090038815,0.05579372059,0.03688948291,0.02619725679,0.03624466543,0.01428032244,0.02068783742,0.03014739519,0.02329995315,0.05155851219,0.04874107902,0.003763253375,0.005097470488,0.01246635979,0.005368587435,0.01268582017,0.00239423691,0.001673480416,0.001941896904,0.00417232546,0.02284944947,0.002469188643,0.01193717021,0.02275564583,0.05166675326,0.01639522304,0.0259302634,0.07541933974
"gene180.fasta",0.01660527412,0.04414956216,0.1078104609,0.03759972127,0.01278745151,0.01267133146,0.01502750948,0.1025847486,0.03738318361,0.0525608672,0.1041109323,0.09206211426,0.06895788709,0.008689460691,0.01187128728,0.015716251,0.03990757506,0.03618932092,0.0454440554,0.1234069938,0.008446576711,0.03115304854,0.06414756805,0.005539613649,0.005040654114,0.01209923879,0.01330493206,0.004054087026,0.04548967329,0.02355383765,0.03068209369,0.04260759867,0.03120677323,0.04572712426,0.04095577229,0.0213345149,0.162297485,0.07158750652,0.008871251092,0.004940944962,0.02443881056,0.006562961654,0.004821875417,0.002290830917,0.001714084452,0.003635410404,0.00196399884,0.002225166194,0.006813023681,0.01901466082,0.03447033288,0.06745063005,0.01553659168,0.03504146487,0.0596328468
"gene181.fasta",0.001336207299,0.03450564708,0.06543271691,0.03665346303,0.008440203133,0.007274895551,0.01886014389,0.09488176402,0.03986480262,0.03866103784,0.132523983,0.08920235261,0.05246038454,0.007803340536,0.01207502555,0.02143665635,0.02634124932,0.03982602323,0.02192904272,0.09085098881,0.00904901669,0.0340959812,0.05517768515,0.007917298375,0.004189868673,0.01269183271,0.004268976924,0.006258660881,0.06639302918,0.02220182032,0.04860429377,0.03379854865,0.01826418103,0.03760282783,0.05668270331,0.04220221152,0.2842528282,0.0706211929,0.007652422942,0.001941584047,0.02198822413,0.005958625212,0.004331370064,0.002582344687,0.001161458877,0.002765363766,0.002263621135,0.001221857148,0.005576167264,0.01753420438,0.03300426518,0.03895389193,0.01601233473,0.01870450151,0.05018389776
"gene182.fasta",0.008595755285,0.03174606405,0.0548473843,0.0371791608,0.01112953534,0.005008375623,0.0085788228,0.05436737012,0.03477678678,0.02957849288,0.06372124369,0.05286403653,0.05641945608,0.01222081434,0.008473965411,0.01671105637,0.0375840837,0.02962000239,0.01324269459,0.06478638683,0.01736863474,0.02366084437,0.03309106097,0.006369244078,0.008434186957,0.007093463209,0.004141281158,0.01158003733,0.03802722144,0.03331268932,0.03058318146,0.04819120813,0.01684511011,0.02543474938,0.03008029821,0.008869503183,0.07517517082,0.07289244611,0.00716891616,0.001510079538,0.01864877916,0.01009201575,0.005882086066,0.007849651285,0.002025076185,0.001734641637,0.002314013468,0.002359923092,0.004069972813,0.01086289533,0.02029841085,0.03379024479,0.02484837971,0.02199263744,0.04604891528
"gene183.fasta",0.002438514095,0.04259996561,0.09259341615,0.04932914732,0.009286777589,0.002079199613,0.0132736671,0.1194178714,0.03283399618,0.0311781179,0.07404813339,0.08822187246,0.05543827696,0.006001893222,0.0149809983,0.04238614727,0.04588153905,0.06741475155,0.0253952467,0.1699667709,0.01337518565,0.03572862893,0.08758164959,0.01075142424,0.008324607951,0.01866576215,1e-08,0.01863924445,0.07172945337,0.05519889192,0.03706680158,0.09194313981,0.007993632059,0.09183580518,0.04620781524,0.04693438793,0.1438581434,0.09268244525,0.007463051729,0.005467250121,0.0257382715,0.01523623176,0.005121815864,1e-08,0.001056785832,0.002108410222,0.004241602731,0.005071209883,0.009475734297,0.01506910202,0.02876661638,0.03570735972,0.02054054021,0.05639225321,0.07768618069
"gene184.fasta",0.009393696381,0.05359480396,0.09574175824,0.06906200682,0.02021303218,6.233111428e-08,0.01031471426,0.09698279127,0.07890158544,0.06427854808,0.1064246463,0.1358910896,0.07789462381,0.01278643093,0.02137559074,0.03702456055,0.05582298799,0.07074992962,0.03112862164,0.1031156301,0.01347739968,0.06254030179,0.08794740474,0.01300263536,0.001596783997,0.03210627085,0.00930781654,0.01492950158,0.07701066025,0.06176387956,0.07942117965,0.1008397794,0.02431547914,0.07396342033,0.06512015703,0.05025027635,0.1309366759,0.1002942012,0.01224933494,0.01062071564,0.02885131482,0.01376695359,0.0105721081,0.01526324556,1e-08,0.001765392071,0.003945858104,0.0049217134,0.008346133422,0.01571921921,0.05577652611,0.05484794411,0.03252245818,0.03464459724,0.07105195933
"gene185.fasta",0.006077670427,0.0167324543,0.02581201397,0.02886163835,0.004632257448,0.002109018405,0.009531833259,0.05016032716,0.0208733667,0.01508396289,0.0599182874,0.05074358686,0.03259289748,0.00603440765,0.002565600855,0.01147691886,0.03617317318,0.03842897347,0.01437662185,0.06504973043,0.009742797619,0.03030574807,0.02905537645,0.007118453131,0.005905747759,0.01420981399,0.005569576701,0.005283642608,0.02876305781,0.02143722915,0.06853722764,0.0276365137,0.01791294996,0.05306233461,0.01991368074,0.007502284607,0.055258175,0.05302638677,0.005480653022,0.004224332352,0.01585205399,0.005682488584,0.005293091499,0.003095136359,0.0009419544044,0.001442192388,0.003800647045,0.003863888178,0.009796407276,0.0102786926,0.02275889991,0.07910335522,0.007528969221,0.02355202596,0.03774128901
"gene188.fasta",0.001023091726,0.02823585772,0.04606616591,0.03517481221,0.007922725173,0.002775036878,0.007203047503,0.04185327725,0.01279120794,0.01561814171,0.04634390195,0.06326318939,0.03136956398,0.003700546136,0.003655046657,0.01443353871,0.0263421701,0.02293641355,0.008162471847,0.0709953317,0.008503474802,0.01716725706,0.03130688187,0.006677424928,0.004260455251,0.006436698926,0.005487082771,0.002206378446,0.02958727825,0.01626258238,0.02382350086,0.02732048517,0.01244117228,0.02239958833,0.01561920845,0.03595403495,0.06673906428,0.02817079437,0.005152018419,0.004678808774,0.01067679204,0.00530938952,0.002521793835,0.001449222893,0.001290033498,0.0006699410763,0.002143356883,0.001987532916,0.002944347925,0.007825695782,0.01507780238,0.03561987604,0.007343154868,0.02126449182,0.02610145027
"gene189.fasta",0.001023091726,0.02823585772,0.04606616591,0.03517481221,0.007922725173,0.002775036878,0.007203047503,0.04185327725,0.01279120794,0.01561814171,0.04634390195,0.06326318939,0.03136956398,0.003700546136,0.003655046657,0.01443353871,0.0263421701,0.02293641355,0.008162471847,0.0709953317,0.008503474802,0.01716725706,0.03130688187,0.006677424928,0.004260455251,0.006436698926,0.005487082771,0.002206378446,0.02958727825,0.01626258238,0.02382350086,0.02732048517,0.01244117228,0.02239958833,0.01561920845,0.03595403495,0.06673906428,0.02817079437,0.005152018419,0.004678808774,0.01067679204,0.00530938952,0.002521793835,0.001449222893,0.001290033498,0.0006699410763,0.002143356883,0.001987532916,0.002944347925,0.007825695782,0.01507780238,0.03561987604,0.007343154868,0.02126449182,0.02610145027
"gene19.fasta",0.007065419816,0.03698789132,0.06784380726,0.04853410463,0.01427922386,0.004361629176,0.0141879923,0.08564967151,0.03331013477,0.04706076163,0.1122007188,0.08259132917,0.04369002013,0.008889257918,0.0170736689,0.02404352564,0.04805751258,0.05698758042,0.01838759615,0.09692190674,0.01173042274,0.03386284527,0.06139865327,0.009992616786,0.004762037902,0.01764701213,0.006949698277,0.01266665533,0.06459476253,0.02646829571,0.05510785155,0.05162136166,0.03483592333,0.05550363619,0.0472461714,0.01959753431,0.1398252952,0.08757465475,0.005392161569,0.006839148419,0.02331245443,0.007456512564,0.005369641573,0.001883928872,0.000317213222,0.002110103372,0.0002920406922,0.001484804729,0.007203364135,0.01815302794,0.02924885757,0.05035903814,0.01779667719,0.03141616038,0.06838589298
"gene190.fasta",0.003670700491,0.02012721165,0.05137767231,0.03266647239,0.006991458559,0.001341798698,0.007674318512,0.03774699278,0.0228741107,0.02168909773,0.0491417375,0.05301632316,0.05024029997,0.00444933325,0.004599699939,0.01033515203,0.02456648046,0.03094520352,0.01194607887,0.0621321851,0.006903230308,0.0248481018,0.03392610437,0.003235034255,0.003124112351,0.00711958971,0.001847205021,0.00336223224,0.03421572061,0.01489460004,0.0321970711,0.02705250024,0.01382475251,0.02645388852,0.02102270684,0.0100443948,0.05796881569,0.04381916673,0.003801962983,0.003304967969,0.01644336518,0.009076772478,0.005254364831,0.002979364156,0.0009594052019,0.003149758467,0.004484915529,0.002191910768,0.006497024529,0.01326279073,0.02894447893,0.03953807124,0.008997665988,0.02650132641,0.03041894548
"gene191.fasta",0.007798275354,0.02341072883,0.05840787119,0.03177977028,0.01088457411,0.005045734982,0.008272263496,0.04458959686,0.02084604035,0.02045191604,0.05524050988,0.06164132137,0.04314911017,0.008176742397,0.0106541296,0.01402573185,0.03308533024,0.03262023531,0.02058854912,0.06553041688,0.01020768839,0.03313451477,0.0649799051,0.005965820989,0.005554639007,0.01132283433,0.005996968097,0.006745049927,0.03806463833,0.02151131484,0.03695579371,0.03228979847,0.01797106993,0.03513735939,0.03022866307,0.04023484345,0.0681506188,0.07202712543,0.007074034649,0.006109571173,0.01711186547,0.008692421122,0.004191035319,0.002280910786,0.0006732012484,0.001574866012,0.003024060286,0.004384691028,0.007484638781,0.0107713298,0.02253829714,0.04322134608,0.01745732905,0.03668314372,0.03207002081
