,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,-1.77388309903,-3.74900752575,-2.72581462934,-2.92248994621,-1.98967434792,-1.01452297433,-1.70467018158,-1.65342863688,-1.5569261607,-1.32069819916,-1.44708453497,-1.38460118687,-1.53427567349,-0.87491592475,-3.6514486717,-2.51338839839,-2.18352633784,-1.63315949476,-1.59814808417,-1.33346021,-1.21822680067,-0.998063997506,-1.11233538278,-1.56471870809
11,-1.73175938535,-3.57072123242,-2.83273850016,-2.73224921304,-1.98160522051,-1.01957459141,-1.73578419269,-1.65896676517,-1.52380983187,-1.32811470383,-1.43070114304,-1.29368212693,-1.5333676113,-0.865834336034,-3.35840293296,-2.42618276799,-2.29270743328,-1.63171149558,-1.60049390205,-1.29508074017,-1.19609602971,-0.999525910034,-1.11105043931,-1.54103443916
12,-1.75122407126,-3.91130012474,-2.67135080956,-2.69785162672,-1.9765945787,-1.02129897275,-1.83407337217,-1.62293116495,-1.53250408986,-1.33797979958,-1.5075472794,-1.44505497368,-1.56322830781,-0.865711842045,-3.38868200098,-2.49006048656,-2.15472847646,-1.6033004561,-1.65358439528,-1.32218591455,-1.21915976395,-0.97010394164,-1.1069397758,-1.53577880221
13,-1.72706045692,-3.74867698529,-2.63220715145,-2.84951046092,-1.89562409018,-1.02044341518,-1.86444500662,-1.62588528282,-1.52515013701,-1.33129371892,-1.43953059551,-1.34269363628,-1.56893710926,-0.876092790436,-3.24398917047,-2.69702840079,-2.33438607758,-1.66016621638,-1.60243312441,-1.32859422986,-1.19973945841,-1.00309827053,-1.09900186566,-1.53953646924
14,-1.72545896934,-3.80917813121,-2.69458307034,-3.12674978098,-2.16152391226,-1.02979797433,-1.92078596575,-1.61485834459,-1.54333514331,-1.36015637726,-1.43644487923,-1.38564046428,-1.53671729468,-0.88671538061,-3.6426207379,-2.65612093365,-2.33519763475,-1.65145628002,-1.58528292052,-1.29473214122,-1.20944742429,-0.978513646603,-1.08207425618,-1.58464837752
15,-1.76272670247,-3.77140290772,-2.89440848022,-2.77548479926,-2.05639618614,-1.02195947522,-1.85358670467,-1.68205423619,-1.57545008058,-1.35724642855,-1.47788610293,-1.32055935131,-1.52804858973,-0.838407631674,-3.48538392108,-2.39542281836,-2.30482341708,-1.6118991013,-1.59261772269,-1.27679635126,-1.21364115726,-0.99041747115,-1.11267503052,-1.57780424874
16,-1.7753661707,-4.01202256145,-2.80945303018,-2.84869639874,-2.0015844521,-1.02756985401,-1.8384060204,-1.61564538538,-1.53981320823,-1.32962181822,-1.43843455713,-1.35769409136,-1.56070616567,-0.893028851627,-3.57601524569,-2.52798813003,-2.12764193038,-1.65769390679,-1.59086600405,-1.31759988035,-1.22890685667,-0.977501504571,-1.11438746914,-1.55885886951
17,-1.739869677,-3.79090062262,-2.34880468271,-2.55153539637,-2.02802047284,-1.02151460396,-1.82847002989,-1.63200136106,-1.49756305756,-1.33063030274,-1.55492644997,-1.39153118156,-1.54163718643,-0.879379216923,-3.38252963408,-2.5064490724,-2.27985678591,-1.65023534804,-1.62621546552,-1.30800614765,-1.18980280776,-1.00195040467,-1.10930876998,-1.54379958067
18,-1.7452621072,-4.05061458731,-2.51943575884,-3.02007152102,-1.83038144298,-1.02455639192,-1.8923587464,-1.61552654788,-1.53704208178,-1.3475422702,-1.42551255313,-1.3248426629,-1.50502283453,-0.864313883232,-3.54561045318,-2.52984569599,-2.03874799564,-1.64043112022,-1.56053474461,-1.28907110539,-1.21167721307,-0.994194085275,-1.08729662901,-1.54834754768
19,-1.73380785296,-3.65079157832,-2.73180714568,-2.55472830898,-2.06944462002,-1.00432612344,-1.93866865089,-1.57684152316,-1.48437674866,-1.33633350405,-1.42787413395,-1.34152305788,-1.55261892599,-0.884431905504,-3.50022125388,-2.32590663239,-2.3105180524,-1.6209173446,-1.4516697324,-1.32817602577,-1.20461883237,-0.962290596386,-1.07654874673,-1.57795516813
20,-1.76155469531,-3.74343913906,-2.76495722461,-2.62288310282,-2.00978658362,-1.01582527973,-1.83671427374,-1.64439283018,-1.50814437875,-1.32781898869,-1.40892652835,-1.30192721651,-1.52831908258,-0.869661015774,-3.4109570432,-2.67970724964,-2.18037027883,-1.6723685148,-1.60782577877,-1.33235275588,-1.20241492227,-1.01373355677,-1.08870558147,-1.55985199828
21,-1.75577407431,-4.12615821561,-2.93077421599,-2.87750673916,-1.91028765765,-1.01643550839,-1.83524125031,-1.62868489366,-1.52989528824,-1.31064924049,-1.43849127487,-1.3367531937,-1.52962153137,-0.853110630053,-3.59068376476,-2.31898920099,-2.47608786225,-1.66346561584,-1.55694507804,-1.33106031838,-1.1876006876,-1.00462731849,-1.09230303431,-1.55899887039
22,-1.73183099986,-3.38358388839,-2.69734173012,-2.82041931572,-1.84332622843,-1.02655127557,-1.96999984635,-1.64266332315,-1.53206826397,-1.30144188619,-1.51793356808,-1.32492414238,-1.61363236859,-0.867200717487,-3.11194886697,-2.58527631382,-2.3304012529,-1.65071638844,-1.55926446608,-1.31959139937,-1.20216131665,-0.992207523647,-1.0846821663,-1.57164032274
23,-1.70610734716,-3.74578611494,-2.76227920638,-3.11910343647,-1.96053131003,-1.031123917,-1.88277437449,-1.65176624338,-1.53182730183,-1.3502960596,-1.45579413991,-1.41746192009,-1.49242822948,-0.874617811124,-3.44551657595,-2.29254503147,-2.10744032075,-1.62640177447,-1.55785590236,-1.2753499987,-1.20385935553,-0.999208605805,-1.09762357789,-1.54136887637
24,-1.72788562432,-3.62978448624,-2.45718814833,-2.85069870009,-1.90016004994,-1.02951162318,-1.99781990768,-1.62103186542,-1.54573250089,-1.327445746,-1.4475725615,-1.48420359102,-1.59486856548,-0.885977161017,-3.57564835902,-2.76935318159,-2.17579500062,-1.65475447435,-1.56685737238,-1.28913617962,-1.22891640601,-0.998380126276,-1.09141126281,-1.52436258979
25,-3.81017897975,-4.39183776382,-3.62473284313,-4.51573205751,-2.70730863904,-0.980581291587,-3.87210003852,-3.77250667382,-2.52332679988,-2.42158510431,-2.42758421684,-2.3268115976,-2.95615219103,-0.972162656831,-4.73923990268,-3.16731555296,-4.7466831874,-2.88607602127,-2.76716111506,-2.48411897512,-2.09182693074,-1.69924176996,-2.45261703032,-3.18057227394
26,-3.59248149702,-4.53053959834,-4.06066059352,-4.68088087571,-2.94215405723,-1.04170214351,-3.44054303878,-3.38509036588,-2.77141730788,-1.84056050723,-2.15471955695,-2.4015713778,-3.00410837382,-0.986499351547,-4.82980180298,-3.8098350364,-4.81617103635,-2.69557584341,-2.86253297551,-2.05421689161,-2.07389395999,-1.5177303493,-2.18498088264,-3.30347383228
27,-3.82073749183,-4.73416685448,-3.95018596473,-4.44157432591,-2.63134359265,-1.0476703,-3.74561021276,-3.8083781645,-2.58750539867,-1.87225170285,-2.5909558701,-2.12276950459,-3.05284948661,-1.00968075002,-4.76003807819,-3.22106324284,-4.83798366088,-2.95223947044,-2.98298274188,-1.99133360551,-2.47003388621,-1.46401776637,-2.54238149084,-3.37740501977
28,-1.72143372285,-3.76082258557,-2.68217673992,-2.75032494601,-1.83896638808,-1.03566280457,-1.8933639967,-1.64141683312,-1.50403150729,-1.33296687018,-1.38596262033,-1.25232447569,-1.55103910681,-0.853211480768,-3.583182862,-2.58864556785,-2.25255527429,-1.64856338676,-1.60608117677,-1.29785782407,-1.21104545391,-1.01079164869,-1.09465238225,-1.5647520044
29,-1.72526062691,-3.71998662184,-2.80329273109,-2.85902807739,-1.95261131382,-1.00589683577,-1.89301853562,-1.65947598893,-1.46990012683,-1.32228821041,-1.46744828155,-1.25446489787,-1.55007277862,-0.880983024414,-3.38962688114,-2.39171885868,-2.26840177466,-1.63359550957,-1.59882947952,-1.30264383645,-1.21425101829,-0.989709061181,-1.11540500104,-1.59010102067
30,-1.74900464792,-3.77591851428,-2.85847335295,-2.79848942631,-2.10010664937,-1.04166530961,-1.87785117042,-1.64079869577,-1.55149183283,-1.33561170204,-1.52397785064,-1.44604133086,-1.52725314742,-0.88364642894,-3.21028955672,-2.6993036559,-2.22338755977,-1.6191484949,-1.5752431405,-1.29098336205,-1.21198705161,-0.984079522574,-1.0997585399,-1.50672623154
31,-1.73434015129,-3.82777043816,-2.72330147294,-2.64175933156,-1.98631210486,-1.0274345165,-1.80043979226,-1.66870205114,-1.51736712002,-1.32288036686,-1.45004650417,-1.46253790665,-1.55096523885,-0.88539582281,-3.35216285977,-2.62377519124,-2.09338687235,-1.65443489426,-1.50212644318,-1.33061317893,-1.18273609684,-1.00069921506,-1.08291967721,-1.52412659367
32,-3.83457301062,-4.69992358225,-4.21371976613,-4.70720230913,-3.30956109106,-0.995361416791,-3.90051765395,-3.34523411903,-3.05392090881,-2.13518386647,-2.54362279476,-2.11619199881,-3.19396169207,-0.944723375048,-4.54971762499,-3.5247347431,-4.74209565976,-2.60537082031,-3.05299636892,-2.1496774512,-1.8387245848,-1.54872926606,-2.58596675165,-3.55569405108
33,-1.76561288969,-3.82797392873,-2.70105326483,-2.80831858133,-1.80379324034,-1.01465624259,-1.91618972325,-1.61599332119,-1.55038281649,-1.33447005408,-1.34627575836,-1.41052944168,-1.55215910219,-0.894604458536,-3.17116118006,-2.35889596606,-2.19786486625,-1.6353017851,-1.64364159403,-1.29071628377,-1.22157178192,-0.966444096486,-1.08515886023,-1.55223069523
34,-1.76735955188,-3.86525501968,-2.7046194711,-2.82888746517,-2.03730344982,-1.03486340791,-1.95898377232,-1.67388254241,-1.51186322306,-1.29990360686,-1.52410330365,-1.31745125191,-1.51685140288,-0.886259258378,-3.36859254114,-2.3024625809,-2.38323220957,-1.63700568071,-1.61412262193,-1.31470238582,-1.21314573578,-0.997755240133,-1.08417801213,-1.54421026462
35,-1.78603900903,-3.57794432925,-2.75941932043,-2.62261956978,-2.00338672692,-1.00430280413,-1.92779421561,-1.61785966322,-1.50569767764,-1.35196334576,-1.45701611339,-1.43414407206,-1.53533209498,-0.904024433886,-2.66061867085,-2.31355037251,-2.24770380843,-1.58425280856,-1.62790541996,-1.30634192123,-1.21922175624,-1.00925860737,-1.09646228799,-1.57089256284
36,-1.76196965243,-3.44446677321,-2.67444120419,-2.99957136492,-2.18711528566,-1.00032008878,-1.73801920591,-1.61267579755,-1.51622579751,-1.35695587102,-1.42020200643,-1.30066595868,-1.54872002009,-0.872886078936,-3.1147632473,-2.5802087171,-2.21708469359,-1.65208617756,-1.54454375922,-1.28720892782,-1.20631075222,-0.978823877622,-1.10217547718,-1.57116914045
37,-1.7510993938,-3.94787684972,-2.72065717893,-2.50690265784,-1.93295211502,-1.01592798301,-1.80153732568,-1.68672099449,-1.51098938192,-1.34288468375,-1.41866417698,-1.34463819966,-1.55352888878,-0.887252144428,-3.66340834004,-2.46995731082,-2.05936855424,-1.6121667395,-1.48143926512,-1.33403835527,-1.21766638377,-0.980964939813,-1.12447921666,-1.55913677059
38,-3.15895819107,-4.83050550555,-3.9187139637,-4.61280590548,-3.13569926728,-1.02890087163,-3.58393233586,-3.26510228102,-2.48174786354,-2.06325489642,-2.61483610117,-2.24010524957,-2.48373163394,-0.973059077814,-4.80143627615,-3.04783111273,-4.59487827126,-2.63966622315,-2.74197375149,-2.59157200388,-2.25921765639,-1.24150015966,-2.19001415349,-3.14385985575
39,-1.74622903537,-3.59638295863,-2.83920207665,-2.71480970164,-1.7342962852,-0.986522865686,-1.87973239903,-1.63825879668,-1.48993332529,-1.36929661358,-1.48554200941,-1.41824040467,-1.53217487146,-0.882853698537,-3.30046894783,-2.61794216408,-2.03714736619,-1.65744895963,-1.65570404191,-1.28950332983,-1.21712425862,-0.958583025379,-1.10855015893,-1.56865934649
40,-3.97253022867,-4.55711914264,-3.45844313002,-4.75000403367,-2.48934893158,-0.98356063185,-3.94241367482,-3.96417714741,-2.87854069646,-2.11138979801,-2.52815051006,-2.12686290543,-3.10028101057,-0.981955938282,-4.94359705621,-3.01023254527,-4.9393735483,-3.01183883558,-3.21678337879,-2.07602492758,-2.03972864623,-1.26156851214,-2.09964316675,-3.34444577048
41,-3.31021516103,-4.81414410066,-3.97051486871,-4.60489933164,-3.08283076682,-0.980726147521,-3.97531911228,-3.35532357522,-2.57269979748,-2.09325092902,-2.35405912981,-2.26043234182,-3.0197680032,-0.991245811704,-4.88461064048,-3.03320477583,-4.61366365851,-3.31452741982,-3.42833181644,-2.21843600313,-1.95860633687,-1.49386682153,-2.46140864746,-3.30080456081
42,-1.73115031794,-3.89378197312,-2.78050793405,-2.98019471426,-2.06039000714,-1.01036103266,-1.74129633935,-1.69263439464,-1.51347901127,-1.34037067634,-1.4454099149,-1.45720715561,-1.54214278144,-0.878643300142,-2.95785212552,-2.62927794596,-2.32224743898,-1.66572230425,-1.66258744388,-1.28808998634,-1.22071859383,-1.01263420159,-1.11844744737,-1.55754634966
43,-3.81032290323,-4.6111213729,-4.34072082259,-4.91309785357,-2.82804822183,-1.00273365545,-3.6359375671,-3.86276129873,-2.86822727938,-2.1548074152,-2.21404320935,-2.42905919806,-3.06535989919,-0.970806555513,-4.87756844555,-3.71663876213,-4.804850926,-2.92177637943,-2.59831331987,-2.15367920375,-1.92101111274,-1.45193143665,-2.57369937957,-3.45461718988
44,-3.5078071362,-4.35952485818,-3.95432537538,-4.72732651819,-3.02413190064,-1.04072790869,-3.47994134408,-3.48547315989,-2.50449817359,-2.01620060488,-2.5901508135,-2.24013066153,-2.86750844622,-0.996799382962,-4.51523984329,-2.9315996024,-4.97224560609,-2.84861165366,-2.88987245947,-2.041160009,-1.69537847748,-1.59176674103,-2.2332300689,-3.73034995822
45,-3.78278914112,-4.37846541022,-4.04383487681,-4.42339509708,-2.95398075345,-1.06347098184,-3.8025601534,-3.87819629978,-2.84318593518,-2.47071475223,-2.85480529236,-2.32055873289,-2.68726351578,-0.983241831841,-5.05227194025,-3.33336850527,-4.72787397837,-2.98933899716,-2.91196725731,-2.03947126006,-1.89007095692,-1.4558796979,-2.28605805484,-3.2330373032
46,-3.38918946648,-4.77944403972,-3.9024853416,-4.80553814524,-2.58902124788,-0.991922543682,-3.70092927168,-3.41853147295,-2.89272814849,-2.11762393842,-2.98226972755,-2.56682788575,-3.20106994901,-0.943302684131,-4.85627395865,-3.44779025607,-4.64036859448,-2.86960760022,-3.05123637322,-1.90936445159,-1.77432629238,-1.75568857258,-2.47934649758,-3.44880716052
47,-1.74015643731,-3.60143215127,-2.90455705129,-2.73558117123,-2.05605247877,-1.03528545083,-1.87225008942,-1.65937628451,-1.50955958966,-1.33884613869,-1.50116816623,-1.35690948946,-1.50796817872,-0.882498648949,-3.37452465064,-2.22413907556,-2.06468689624,-1.66066903803,-1.56763859872,-1.30342950085,-1.1947766591,-1.02796909446,-1.09095239497,-1.54539747176
48,-1.74237010279,-3.70546356698,-3.0010814642,-2.59185133745,-2.00678227662,-1.01806546406,-1.87199610249,-1.63133938521,-1.51652796496,-1.34445199595,-1.38347833918,-1.41913562777,-1.57293225936,-0.870375032264,-3.66457489734,-2.43866892474,-2.27835385298,-1.61509749018,-1.55833028341,-1.30626225702,-1.20934622921,-0.970469905085,-1.084891899,-1.52301343162
49,-1.74043766619,-3.40375060888,-3.01953318448,-2.74175386527,-1.92595837918,-1.0376848241,-1.79502148407,-1.63999514243,-1.46847566826,-1.31465885116,-1.4645447177,-1.45353666402,-1.5379997686,-0.882486240714,-3.38741540192,-2.51918530354,-2.06897536071,-1.67003299757,-1.63202150384,-1.30869178531,-1.17173595889,-0.990632569754,-1.10360508925,-1.54607498116
50,-1.73907916741,-3.7735851467,-2.71076751678,-2.98894144965,-1.97670933261,-1.01913383744,-1.75823842135,-1.64282243283,-1.50936603814,-1.27801359312,-1.51511089412,-1.31837975542,-1.5535393414,-0.872371132564,-3.19267207248,-2.49123272313,-2.24179742593,-1.64338684238,-1.61280107192,-1.29355649958,-1.21627393179,-0.986828328674,-1.10415919277,-1.55033440965
51,-1.76192742215,-3.77254086528,-2.75236691038,-2.65869297733,-1.87825917028,-1.05026037814,-1.72787174668,-1.65328991864,-1.51114603313,-1.33466568516,-1.45779831873,-1.36672496015,-1.55073160884,-0.872402233147,-3.60059984299,-2.57479845747,-2.20202271559,-1.65566418828,-1.6921060438,-1.28665378241,-1.20876016081,-0.975292225272,-1.10520260463,-1.54383743251
52,-1.73197032095,-3.79621205865,-2.9168636422,-2.83914146573,-2.03294175369,-1.04326213012,-1.86805805696,-1.61925068292,-1.5632605619,-1.34814184053,-1.50247262018,-1.34494214535,-1.51885148766,-0.870426276239,-3.50176862922,-2.63995918198,-2.14291827474,-1.63798297635,-1.57354817514,-1.316205106,-1.23885588956,-1.01600572033,-1.09556259495,-1.55115757501
53,-1.75733635821,-3.9420014306,-2.39604126833,-2.85654563732,-2.03653126658,-1.01428599619,-1.73534479957,-1.66095690084,-1.56025318832,-1.36288690595,-1.33525833131,-1.33401747162,-1.54128003645,-0.875206263428,-3.46938407517,-2.60391875205,-2.07889213204,-1.66875557382,-1.65548629135,-1.27848409807,-1.22237580428,-1.0001578636,-1.09393441638,-1.56379922937
54,-3.77116535871,-4.60933771933,-4.24893400322,-4.61586599952,-2.69990303326,-0.976814265671,-3.81049239312,-3.86576409347,-2.97337484239,-2.19112608189,-2.34025950514,-1.89436543313,-2.92038255119,-1.00829693403,-4.7913546733,-3.36266511128,-4.68545959534,-2.78460416391,-2.68846519609,-1.99164486318,-2.0100880855,-1.44171015833,-2.54659759999,-3.4408544777
55,-1.73661476364,-3.65443054964,-3.08371802148,-2.90877474206,-1.94219175761,-1.02470201194,-1.84243436467,-1.69746158666,-1.52097913011,-1.34335830968,-1.44948619042,-1.3251569308,-1.53186355202,-0.867859650689,-3.32017649141,-2.68611780672,-2.26993967783,-1.64567607996,-1.65845482731,-1.27401825792,-1.24176907245,-0.991503568759,-1.07876198433,-1.55518532849
56,-1.77442235769,-3.53641151377,-2.67340578969,-2.71440544822,-1.95583405876,-1.00991981459,-1.72220327396,-1.64975012823,-1.53765941486,-1.35139430279,-1.53107034336,-1.41665515008,-1.56328877829,-0.873687833208,-3.47308826671,-2.5244048736,-2.27234428771,-1.62394595371,-1.53475004032,-1.28719610211,-1.22296284429,-1.00845031,-1.09132763036,-1.5315008266
57,-3.65788104451,-4.67345127155,-4.19851908164,-4.84408602947,-2.69379562442,-1.05418399666,-3.51051061253,-3.51463697896,-2.78608379138,-2.054953736,-2.21102175604,-2.23015658535,-3.00344609874,-1.04664960074,-4.7636889709,-3.36361610656,-4.30769074287,-2.89680533061,-3.17363265319,-2.52054378618,-1.8029245172,-1.49958015279,-2.53395160962,-3.30923916395
58,-1.73405090086,-3.62509271523,-2.81016910002,-3.00711833718,-1.87865970019,-0.998040491811,-1.87255434768,-1.66427442475,-1.51193394473,-1.33997420265,-1.4934555154,-1.40084631197,-1.53108331216,-0.87474976941,-3.31253272283,-2.92484749475,-2.31701591015,-1.69049552691,-1.58110790731,-1.30667356671,-1.20990033214,-1.00543488157,-1.12130942266,-1.56344289814
59,-1.76404000041,-3.84933675089,-2.63548328722,-2.92468005966,-1.78695682084,-1.02149674743,-1.7256911876,-1.68474856906,-1.54914902628,-1.33463452079,-1.4392956932,-1.45731032223,-1.49687286947,-0.865940599193,-3.38576895989,-2.52666648102,-2.29772509619,-1.60300208221,-1.57804316919,-1.28781587917,-1.19799330382,-0.978952528977,-1.09744500368,-1.54047708739
60,-1.73380065367,-3.8241769287,-2.72515462593,-2.83587298629,-1.75792416026,-1.04373436783,-1.82630550202,-1.63552653107,-1.48136619744,-1.33216037032,-1.44770516466,-1.25104993116,-1.52855598439,-0.895858952427,-3.16964064699,-2.43419264342,-2.28428745971,-1.6846244245,-1.45254885762,-1.32895858667,-1.24572354545,-0.972448423857,-1.10815196259,-1.54695119772
61,-1.75802345779,-3.71848540078,-2.89982235457,-2.74130782076,-1.89101742327,-1.00005760315,-1.64457649283,-1.67268573005,-1.53094886951,-1.34047978,-1.45884997632,-1.315099821,-1.51223349342,-0.884232869836,-3.04389991362,-2.66667192401,-2.20443090855,-1.65386390965,-1.58335340685,-1.28830046659,-1.21312196655,-0.976283103193,-1.08601365574,-1.57223371578
62,-1.72425038436,-3.83239999533,-2.71325103089,-2.66011706517,-2.07408077225,-1.01860363537,-1.87353380332,-1.63988465214,-1.50681539063,-1.32862177188,-1.41003817649,-1.39233214738,-1.54488778086,-0.876381863715,-3.56294010527,-2.40640907074,-2.04406683116,-1.63721327394,-1.58870962449,-1.31136243376,-1.22306160105,-0.970867722556,-1.09961605525,-1.55653042137
63,-3.45379817247,-4.69922432034,-4.1661852931,-4.69999940746,-2.94089751952,-0.968779694069,-3.53813562739,-3.7074346009,-2.95614851787,-2.33539187094,-2.66222832632,-2.42230482866,-3.06136594202,-0.988332640967,-4.7654430142,-3.55015883058,-5.0072197204,-2.81444367854,-2.98661559762,-1.87260507899,-2.03297881537,-1.64707283964,-2.60121569979,-3.05494045422
64,-1.74184976098,-3.98545693912,-2.81736258724,-2.93042033264,-1.8714214508,-1.04302060669,-1.89009313006,-1.60297367787,-1.52083516967,-1.33364613269,-1.44170628332,-1.2498992652,-1.55821052898,-0.852611210022,-3.28277799591,-2.57518957472,-2.15605553531,-1.70135676061,-1.69927564463,-1.31891193116,-1.20752262169,-0.982059391524,-1.09004245419,-1.56353867599
65,-1.73676307346,-3.85318661653,-2.57941050568,-2.87397020615,-1.83122523825,-1.03551755731,-1.83307757127,-1.59638195691,-1.54869704488,-1.35028134757,-1.48025687702,-1.30974259975,-1.53518947891,-0.885008184502,-3.31003331117,-2.57641382936,-2.284056246,-1.68122859948,-1.65899478018,-1.30574986022,-1.22846912633,-1.01577958131,-1.10649297478,-1.55188339335
66,-1.72039123892,-3.84050160163,-3.07865642764,-2.95620192603,-1.80981015964,-1.02811184706,-1.90997125711,-1.63704406068,-1.51777912254,-1.34677343104,-1.36253787924,-1.41945050682,-1.51592671443,-0.866312575745,-3.45753673058,-2.72137841165,-2.01545627827,-1.68040593054,-1.5402867485,-1.27424197633,-1.19098268702,-1.02203851479,-1.0915275793,-1.56111713772
67,-3.34169206684,-4.13559342034,-4.30346050165,-4.51267283243,-3.04213169211,-1.05778084018,-3.62198109584,-3.78711408543,-2.59397286693,-2.29549542983,-2.72378637429,-2.31657981337,-2.80058333745,-0.976272427445,-4.5787446118,-3.8200479522,-4.79242447729,-2.75540883699,-2.82428311006,-2.0752009376,-1.97638768054,-1.51114142203,-2.51712750621,-3.39277777884
68,-1.71032186709,-3.51509826561,-2.59724317902,-2.64263329532,-1.91677275368,-1.02623412251,-1.9390774696,-1.60804377125,-1.49992192556,-1.31341131266,-1.4243229084,-1.2757837851,-1.52955208747,-0.870974793733,-3.61575902365,-2.71824751705,-2.28742255398,-1.63386605389,-1.61478852196,-1.30977990462,-1.19776273881,-0.978855365747,-1.08970218772,-1.56380511179
69,-1.7135364045,-3.81582262722,-2.64019742762,-3.06591244993,-1.77493316971,-1.01488405556,-1.80433785955,-1.60586128901,-1.51221435243,-1.34920981188,-1.52899872386,-1.36943203791,-1.57711032208,-0.864388534186,-3.61119310857,-2.44185305977,-2.25622059238,-1.65143113381,-1.50502009661,-1.30135195845,-1.23164475252,-0.969286519492,-1.09455629676,-1.54713924288
70,-1.75122885715,-3.89017437327,-2.81740093674,-2.77573771107,-1.97784341927,-1.03973686417,-1.84335819581,-1.63330083669,-1.52069890726,-1.3222210057,-1.412444281,-1.37784214737,-1.5363016571,-0.903184343527,-3.09551522346,-2.47856501951,-2.01696871998,-1.66715962828,-1.48375690017,-1.32004177662,-1.19358338646,-0.999393082724,-1.08118778482,-1.55081242174
