,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.05937764357308497,-0.01476535194266373,-0.010247572376720103,0.014030897748428393,0.04288098891371067,-0.03564461207186671,0.004677418414847074,0.02111533299604165,0.05324541988323731,-0.034670217163588486,0.036550553679533734,0.11273494075645707,-0.022862030428918392,-0.028608381848410584,0.04515721306053875,0.06403654285954417,-0.005312410494247785,-0.018421595364182756,-0.10830247811551826,0.014939959050040308,0.03965656983403112,0.07752432200213032,-0.0589471176578524,0.04590858618151365,0.0603771937248237,0.004933218417469953,-0.03767200063953596,-0.00624049544681758,0.09460293868247874,-0.0001672864433069285,0.007998902570955663,0.06631894846964921,0.010028826091458064,0.030419710348185615
1,0.02439304161820235,0.0031433140984389995,0.01229687488230461,-0.0010479171789217327,0.04305421606085734,0.003127589816670922,0.03860394980173526,0.04236253418737053,0.1452806545445243,-0.02840241035848283,0.01889008868040848,0.08130788300096078,0.041580772129389196,0.03114781287230943,0.03028836043281588,0.02273214898880651,0.05526131152430941,0.03106979532525354,0.01511225114157422,-0.024575255395248734,0.05305188463089704,0.13089725532907764,-0.03523418446924281,0.048759348621949306,0.07819291167366776,0.04219293866630714,0.02287894966455427,0.06105369778526083,0.11363389947997712,0.03301705907870684,0.08955370258567846,0.013168490816042825,-0.024718627628586905,0.0023755849340673235
2,0.07824177768392233,0.0695486799240218,-0.0030270768422075356,0.017136597887771762,0.017161430501872795,-0.03904815534415638,0.03402682707268562,0.013224091358949759,0.1398936515923583,0.042228105779165186,0.02638426062229067,0.014337015171251952,0.021655394521597916,0.09177421154126321,0.12455642719595503,0.04466238723445268,0.05746614815593863,-0.005892124412984522,-0.04248699635022038,0.0002729855159260661,0.07950084921577678,0.09369229858983669,-0.028569846737845246,0.07606425513848328,0.05487153719905898,0.05159974699685822,0.023156267431862578,0.0257893628194603,0.09055522991946494,0.014543543817420464,0.012910231449204047,0.02880583491628516,0.03862022178125272,0.08774499014432582
3,0.016205981783577975,0.06434568192201334,0.04837314089005591,-0.0200120647236817,0.042092451723477024,0.029290418184457264,0.06752049207887142,0.018769334038768182,0.025619738890142255,0.025569444221237834,-0.008043676847908266,0.11022103697824483,-0.013696869300168502,0.08527091612775728,0.13337253305215593,0.10677654124216437,0.0082429635328072,0.06768772464607069,0.003184126800676563,0.0024224396367280646,0.061226117552315565,0.04116051510521238,0.026748427433771003,0.032430924067698104,0.04210766775113335,0.08469814343022543,-0.09920168345619815,-0.0837329033957593,0.07566798654005188,0.08879413851080428,-0.007109449311350595,0.04912079603218099,0.05079118659644382,0.023429076235331133
4,-0.06404242265223134,0.007970937924348592,0.007330371058760682,-0.010766910098231237,-0.058616952636669,-0.0782443797577455,0.01723549027515644,-0.02737612795060419,0.08697678485649993,-0.02831605814194521,0.015052579165332676,0.050072634281130506,-0.034151757149078504,-0.00950593513108897,0.05376496182819078,0.08825702586319634,0.016546900277288525,0.02246381088251157,0.0264511166560143,0.06999395022568106,0.032902357637816654,0.08059946735001433,0.02532949472781625,0.027306582707799967,0.060465496707481144,-0.01735203713409309,-0.0013352385713737962,-0.008113550089422841,0.05977376604864269,0.04947937735205316,0.07262075058019288,0.01787901919487294,0.09623657907796167,0.02726869297878231
5,0.027727431975796,-0.043180642671792495,0.050078028637328714,-0.04509367894187751,0.026962322460145547,-0.012270965944744736,0.02351653975858009,-0.01878761092187572,0.1200420404669957,0.033417585900623596,0.03636860273476981,0.03928222546384947,0.007405648619039432,0.0671793250569187,0.18928282338170668,0.12484834307072384,-0.029167746117327743,-0.015004634103403313,0.01630189297194691,0.01813821031177469,-0.0015856986239128415,0.03511404965288656,0.029426647094769675,0.03832237374770017,0.10216719922229503,-0.028720002240182334,0.042659106654229534,-0.028183494126600407,0.11229714278760822,0.08844031711870565,0.0020733824371403017,0.015171176451376122,-0.0097996630143964,0.11765019564222985
6,0.09155035515188394,0.06470531475797908,0.06773816656531066,0.00406585517604466,0.02860058159585125,-0.011811188278699536,0.029302064302855858,-0.0444653989841143,0.12478637911112986,-0.046668583677965204,-0.05001978353198414,-0.007917440439350637,0.04112706223598041,0.016196510070874522,0.02306739439831286,0.08395722835221636,0.02763277435364028,-0.008972641758857251,-0.025103218536393152,0.009100786693561874,-0.018337594868371283,0.05140740024004183,-0.06049528557255194,0.05647645853746027,0.10894260644519942,0.0034797776887771606,0.010611417253658849,0.043640635829175566,0.12215999052461729,0.009418200377871205,0.04679420787899485,0.08201648506370557,0.06837074749572111,0.034425087220824505
7,0.009831673712294037,-0.005742376672889302,-0.0032212813395912955,-0.04324141151163453,0.025130068076456007,-0.08726820775935643,0.023825161126263768,-0.0069894079947062605,0.06291879399063384,-0.024657260845053958,0.07852724558248066,0.12217058392264472,0.014407399462093956,-0.011997628927402432,0.06000093613189184,-0.005804450506823378,0.017614336047060686,0.1494104365149491,0.04813678743734308,0.007784279834434519,-0.049684777355699435,0.012817051237835088,0.05795976608591805,0.08137599092426724,-0.013666965747828871,0.021892577911224453,-0.05695841243815826,-0.03338185407454697,0.10076678699549166,0.057022349248588185,0.004060838519283898,-0.007131273907099944,0.047970628321760675,0.10071202664624654
8,-0.03637433702815463,0.023626623718697785,0.04073316758111515,0.09609526028522743,0.07239681884522042,-0.037490313390630685,0.07163331681313875,-0.019203276107515894,0.07496010403338921,0.03965926200368258,-0.046986173320990074,0.06090676418529613,0.059382045679096045,0.0359314228255746,0.0932536300691563,0.05137583574190481,0.07444768468073303,0.07615252976215375,-0.050058904096831114,0.00145743289143867,-0.007509539886044803,0.10354675661342312,0.01478620378767693,0.06522765569850364,0.07031011627428073,0.019239897554317202,-0.005455328129008187,-0.02926266590963061,0.029123310257528616,-0.022581533048517254,0.04313122679068016,0.021948606332790506,0.05550927778724214,-7.505675059680389e-05
9,0.06934008560250385,-0.00038763119561326977,-0.052751818258520426,0.08350665739559981,-0.009894769252233997,0.03909858645772382,0.1318110577304294,0.027734773947594396,0.07944019896216542,0.026325908832950905,-0.07407727275254948,0.04802639895409744,0.047545898324541105,-0.04832288868107197,0.053036809038877156,0.05483701916902127,-0.035572895379388444,0.013362012586591459,0.0032494195743659506,0.011943650668948869,0.02124036200258051,0.055657568480065645,0.04169469991072135,0.08373767352321908,0.16194746713585814,-0.09244641253662106,-0.005254581126344757,-0.03422327396043459,0.15383389084797366,0.03188280361880369,0.020225575746553072,0.02403538832826979,0.032645901305704425,0.030590693026972867
