,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
13,-1.873390497210637,-3.462299356074171,-1.9231699428989435,-1.3613604505504155,-1.9161535660082294,-1.5665484491196504,-1.9039181368281914,-1.733305843664323,-1.7517851274823202,-1.188860437572483,-1.1764267170154128,-1.6278630183063196,-1.1183123781992765,0.013513747784072438,-2.468498215826205,-2.3643527183919617,-1.6724392558767467,-1.9488664845051134,-1.4225193779246006,-1.6653526741935631,-1.4304572409005574,-0.6637503183451712,-0.7088380017866998,-1.4202412505012831
14,-1.3794210912922593,-3.8023302323756414,-1.1654267397154559,-2.603897034888943,-1.7452891299809503,-1.094812877743567,-1.7918948754882942,-1.7567707138991877,-1.6698803482352398,-1.4323863124547647,-1.4196726058147775,-1.2754665315073104,-1.47279195275588,-1.0992116528380673,-2.1273579574667743,-2.276058187712897,-2.5449152303607976,-1.9826129162434014,-2.192226593119986,-1.3555467416782885,-1.2885818616054185,-1.2334471083169833,-0.44266214142614657,-1.2856397547371858
15,-1.20443565576016,-3.2208890887131654,-1.9235900278276539,-2.4261070587665223,-1.777403641962373,-0.4720652906702262,-1.1692400361992057,-2.525441510099885,-1.6564143794649024,-1.682923746942132,-1.7943731004715038,-1.0048735246284424,-1.4986764660610004,-1.431045530522067,-2.4787293682576235,-2.644298906444651,-2.002475467820929,-1.9764801964905057,-1.1740535814490909,-1.1243916366819093,-1.0934767455008227,-1.5156694527411947,-0.5102578714960773,-1.6835986802280536
16,-1.7627226955721809,-4.150348222634316,-4.8515020469460906,-5.234243405723411,-4.340386528970844,-1.5136755032767835,-2.436672140330699,-0.7257883188871992,0.6413678006423598,-1.1920603215627288,-1.695644872893327,-0.23480074580645738,-4.824952358467703,-3.2498765942816683,-3.8450240370850914,0.05353695734620478,-2.5912066751061587,-3.59887569123669,-5.326915930669761,-2.018198608602155,-1.0217822291974223,-2.3039966295418024,-3.294185862957997,-0.3484018584138442
17,-1.946807951484828,-3.0542317053811767,-2.0162294498128115,-1.9321741232593515,-1.881406158319489,-0.8809980956478194,-2.094328820378478,-1.4007089726808986,-1.7549426724178128,-1.4875031539749142,-1.2116301068952715,-0.6027627926521044,-1.2838699426541416,-0.7878966394104874,-2.4367598024679684,-2.1327711548412998,-1.7161444955470406,-0.8459693411503315,-0.8354043978176975,-1.7673139015865211,-0.6012391041982167,-1.516061739598967,-1.4174379908373567,-1.5579623683666348
18,-0.942623282086858,-3.9276060169182516,-1.6012123572812254,-1.9380906830551816,-1.1814230378502946,-1.1965663453622755,-1.6346302193680127,-1.4592979408579527,-1.4149057496832136,-0.5860253981447364,-1.5459523399179451,-1.1998995269561012,-1.1765077162376034,-1.488650011441569,-3.0833257629392348,-2.361254906707397,-1.9141663312626307,-1.8035073223957907,-1.8220026275727592,-1.265980185360703,-1.4300744704110844,-1.479208429201732,-0.9186111964735004,-1.617496595478878
19,-2.6170394467803537,-4.083997795722063,-1.3039097609279975,-5.006951412781285,-7.434399836598635,1.4592293098256046,-1.1340264678112484,-1.1557986754730063,-2.2477276600249714,-2.013088965580775,-1.511112795915829,-0.18032728285376165,-4.63366549079854,-0.007312494780576828,-3.005046882796375,-3.718663066826646,-4.4699359996746075,-3.0426256037662016,-3.4729811457478745,-3.7113801999399496,-0.3395209940463233,-0.33049929202238737,-1.3713269244654136,-0.4296138493288897
20,-2.9906729369499523,-4.359169028335527,-5.410770932828601,-3.5404245978537547,-7.335561274881552,0.7828084067578474,-4.403451364595379,-1.5401232954406554,-2.3950832526392594,-1.1709698560233468,-1.820387969104783,-3.003577087380031,-1.7378476495555084,-0.8586844563881092,-1.4096691915823727,-3.1187822906832476,-1.2131872728530966,-2.875900005635881,-3.152705000449507,-2.023630645546608,-2.851006863535087,-2.6718806167658435,-2.1096743391493726,-2.8406627932871933
21,-1.4700305003719887,-3.128288297475436,-2.85927587046436,-6.677595447226581,-2.4085193931362867,-1.9175525465969319,-2.0269096764725845,-0.9007427362466061,0.1804823867926495,0.5791841907743112,-0.5628104735717467,1.004078828080479,0.07721027652636048,-1.609104116805752,-2.7455033175337977,-4.947117917395389,-2.7122175844653498,-1.8283593545264039,-0.8368561207487666,-3.019872610068861,-1.9902810033440441,0.1338851082751622,-3.332909125998251,1.2363199489564822
22,0.27666606759389545,-5.563543156464668,-4.9361156602213825,-5.8425911436698,-3.5506119059666306,-1.465813346485222,-3.176344586819434,-0.500549774368167,-6.319065070369826,-3.145352034388134,0.7955151471836897,-1.26583678946841,-1.965538880552992,-2.650165279662448,-4.112806995023141,-4.571084291527621,-7.60838637127485,-3.789712176725562,-3.3226765592069105,-0.8525308707670368,0.3693639341734287,-0.44910236792531555,0.05932535113359183,-2.420255550924431
23,-2.188819636239729,-1.3901693980321648,-1.5663537581570073,-5.3923646042910285,-2.9989910273570226,1.1633847774177666,-3.3846075004346257,-1.8270871134435152,-1.609271297589145,0.3876782832784751,-1.708298797498599,-1.7872089008957823,-1.9227767848197437,-1.7654532661766447,-4.813355218511391,-2.4826591069898036,-3.6680983941749656,-2.8779308182994354,-1.746534390789173,-0.10133182501288518,-2.1964444074963136,0.05117535383214,-2.0409220384079902,-3.6004846141227684
24,-2.2153426787009676,-3.6448041472921013,-2.3521581579416937,-2.0518009818028604,-2.18539750255978,-0.9480012212259393,-2.1457312185724056,-1.4825928641656012,-0.8437145247207513,-0.7909838320622103,-1.569432159693148,-1.4237126211176614,-1.4206530019344392,-0.4551396095211881,-2.562822668592691,-2.792449300254433,-1.3404882977845216,-1.3753172552015176,-1.6638343743896822,-0.5159956985776705,-1.1484003345882823,-0.8082635501721022,-0.485149046540873,-1.3383380651617034
25,1.1090714814872005,-8.136179515278716,-2.4521602774447544,-2.2280522080041316,-3.6432442171271457,-2.1669098938062636,-3.594559290655929,-2.8110405706232773,-0.441695857345366,0.02306281934750598,-2.2807195202395816,-2.2402176097613085,-0.970318981438195,-0.8243981957397298,-3.0089026233468887,-5.631493057490397,-4.089994393710094,-0.735382243952952,-3.331224493068391,-2.148540487659049,0.7386871686274388,-1.6522551876944132,-2.785040961051622,-2.1465416568397595
26,-2.1446868787106914,-3.8629547023978072,-2.379004772880401,-1.5818924700021553,-1.6039953602621855,-0.3283368378696174,-1.1415804483274072,-1.6305000344091065,-1.7140793835543038,-1.2295182676762115,-1.8667024315734417,-1.2802573788104368,-1.3272496413214898,-0.5204437848595658,-2.5052181391399424,-2.7399105988096073,-1.820284647238242,-1.764326275494005,-2.211571885494809,-0.9420705344606983,-1.2322086484338646,-1.1748858342934916,-0.7225747787468202,-1.740378608838825
27,-2.017379947691414,-3.7111982494137203,-1.9881645225348594,-1.7062808824920042,-1.5312645659870685,-0.4995832543872868,-2.1239351603016976,-1.4536434833605394,-1.7634412071316101,-0.8070263724638769,-1.115351555708683,-1.552896720094117,-1.4355411494780055,-0.6634828135746804,-2.0510197982044773,-1.9268279583695849,-1.633361591252772,-1.8625322700060885,-1.5572068384587756,-2.051808182922961,-1.0286195897599457,-1.008445518208191,-1.1626325603271226,-2.10281281754958
28,-4.370359262206917,-4.929600404829829,-5.059421273213378,-1.695666397477368,-2.4283348352161385,-2.9482129928257654,-5.666074953799525,-1.367250945318298,-3.9235568876326994,-4.505035316779091,-1.1624976061420138,-2.9918342559485023,-3.736198658560486,-1.8187989386298302,-7.279519883896451,-5.2131505080136655,-5.225082543980783,-0.6408885117040786,-1.15512405725943,-2.594347084910431,-1.3251918576971593,-0.1010495292857041,-2.959554138588021,-5.760888784373293
29,-2.2515526165131634,-3.9494308849313153,-2.1647631177560074,-2.2563676869034444,-2.135362337851728,-1.5705647925097543,-1.264353916368146,-2.053531960789911,-1.599399901230507,-2.0319618118247256,-1.7774196253515715,-1.1184857472371068,-1.3687550558987127,-0.8190315756259132,-2.4942040023919994,-1.5615265143730348,-1.5919463222244103,-1.9742062616858567,-1.9121130126275236,-1.0389241236248115,-2.071330807868322,-0.7296954093968071,-1.0678440408441614,-1.891842403348113
30,0.6298738878922934,-4.985932886056063,-3.448978006408988,-3.6066222671620523,-5.324865647204437,-1.9959823809602222,-4.9976101307087415,-2.562598890046433,-1.3531971374550467,-0.712545341772038,-2.5341013397304963,-1.8084903192785877,1.0899732119704533,-2.394672991589365,-4.854575768685291,-3.7944014709197926,-5.788054287231066,-1.1012351595232253,-3.669566284247334,0.5278585880367119,0.5341147959190811,-1.972579889442966,-0.5794974468632895,-0.8667490268098756
31,-1.4826070073931494,-4.213291556172587,-2.4777465004565666,-1.5967772778653224,-1.3889087273235414,-0.608567002559117,-1.7124225068174161,-1.1624665776511878,-1.36438288058788,-1.8306248145284378,-2.3989208770081847,-0.6658972611345017,-1.52904658602736,-0.8461637618024155,-2.256709191407457,-1.3188636519731296,-2.356973890735827,-1.3476869217598506,-1.285702303748863,-0.7521515976035797,-1.665093496726664,-1.0778007073868838,-0.9675251566076485,-1.4953753382733437
32,-1.5184757583941144,-3.5956148825461307,-1.84734763491263,-2.405817050730471,-1.8472373636409727,-0.5578084730524828,-1.4877656554024281,-1.548842605790049,-1.4305564109469944,-1.5097676950663794,-0.22776971882210928,-1.3928734718151703,-1.3190843130025174,-0.6074681469847929,-2.409278400338482,-2.5027530113936693,-2.0193468012859275,-1.427715507758073,-1.9873886302599626,-2.184451740655824,-1.1487930482031543,-1.0018275327825534,-0.6687082542558664,-1.732904653994223
33,-1.5291506004171946,-3.106127441939793,-2.149570478167475,-2.4325323701773938,-2.2694995654370036,-0.8061401809955726,-1.4369305741430083,-1.2303315333265885,-1.9568640516268527,-1.1687220223172228,-1.2386158840826567,-0.9336727685959267,-1.7902560578625784,-1.0530235462293471,-1.05251960677743,-2.0246156697353888,-1.5682296419535375,-2.069895920574167,-1.656160681019862,-0.787006652963497,-1.8055481101341848,-1.1214486617063066,-1.1763635739567933,-1.2289720380854967
34,-1.5904716694574506,-3.135841097455781,-1.978328267113255,-1.852030706500451,-1.5332569234875695,-1.375962445377528,-1.8616651343356512,-1.0933603513194665,-1.339539110851333,-1.6728913024575984,-1.2968132155390593,-2.1782699221825497,-1.6892785251685751,-0.9661549224172509,-2.546417857876271,-1.6042012419076863,-2.3171657665028293,-1.23430230516238,-1.1832998615784738,-0.894614694362314,-0.8453365928984078,-0.7720114469264326,-0.5307991253541939,-1.6758503204913833
35,-3.2176750434341064,-6.158736448718062,-6.430133995135245,-2.368367331114885,-1.6778443074281348,-2.509263433674936,-5.137289190938061,-1.0939992751776488,-1.6715345899830736,-1.4550574833084777,-0.897403136917224,-3.3346026653976653,-1.7451307145681614,-2.1382249600635044,-4.695929712938966,-2.496341513278536,-3.2278509320162216,-1.4339256858356797,-2.195362825759648,0.41096667819669186,-0.9457838688757204,-0.8902177651277188,-3.7595511893926385,-2.1069326448685985
36,-3.9361408280743166,-3.66240837175691,-3.863108527047352,-3.7503645538669947,-1.771381558926375,-1.3370225333418762,-3.866247366468782,-3.799448342728877,-2.2449972472121664,0.7853812785224532,-2.5789945945545742,-3.5877186976080697,0.20974958305354718,-1.2310445135279227,-3.7394251554296156,-4.567216380069412,-2.4915015144456576,-2.33892104879209,-0.5598190208334355,-2.6799177974909156,-1.838592929495547,-1.3201420296155266,-0.8822157287004271,-1.1439801411548949
37,-3.4547039879673767,-5.1944855334108295,-0.8290579356288434,-7.145584838401227,-3.028919706681743,0.8718159556159937,-1.6160246709113324,-2.469761408184546,-3.465979900978098,0.20518547341683413,-2.038004161210515,-3.0608162710118725,-4.258774825696739,1.5706993507221862,-4.29278926078179,-0.17655044417972654,-5.974939587401492,2.526664983752052,-3.8681337089860266,-4.7027135259460024,-1.9761093324819194,-0.8219060408281207,-0.5268502752147304,-2.976476812229738
38,-1.870416525552271,-3.5850462526324582,-1.5573909984883105,-2.21360932596669,-1.971022750100276,-0.5210762962385265,-1.4686410904479952,-1.4105574899922926,-1.6277548927782468,-1.5969735369053373,-1.4450520331674435,-0.9239069435000549,-1.782052265742881,-0.8509724975973971,-2.6341908912800562,-2.1835098867718834,-2.210972350545224,-1.7586445027290365,-1.2804971066817135,-1.4931371902442627,-1.5981377422355152,-1.0722642889496405,-1.045291873190695,-1.1676146011328863
39,0.8619994289198458,-2.569346036054741,-5.809016790507156,-4.3628972629816785,-1.8621388545605164,0.3771111653857371,-5.434969557133597,-1.7629167489938902,-1.8603902127272542,-4.019321025644552,-2.68752797332791,-2.80920722975086,-1.862088945699536,-3.398924000055172,-5.3687366129679335,-0.07452384355675035,-2.2859878926417574,-3.2381133539168925,-2.6585990938811905,0.3623232223158306,-3.535082265437385,-0.799902017058205,-2.1400439584181083,-2.0542706408243863
40,-2.0109341268629604,-2.7188589834777037,-1.7485212740599416,-4.444055130679538,-2.983239968435825,-3.739689383023088,-3.7476018033676,-2.257318368653351,-1.5625907455254393,-2.6254960117747803,-0.9178370563654469,-2.2235795595746652,0.28102385762274773,-2.890280825644652,-2.6174615582924576,-2.5956046168917943,-3.722511135022012,-2.7345525102479846,-0.1005535045943835,-0.24362802342008538,-2.73049347461546,-4.750548243033584,0.06306282492024518,-2.618995340453739
41,-2.5281235293142603,-4.8625990808903365,-3.5677370930222665,-3.4700288096884373,-0.26160367471874935,-0.6199236939066406,-4.433857381440084,-1.5145772492311895,-2.704847027800864,0.7052048150012675,-1.9634648605269152,-0.8520235511934869,-2.2440817856186746,-2.5402489187555854,-5.110868640798538,-4.821356189723177,-2.4581295877645326,-1.663852536468954,-1.786259432217578,-2.002389464352138,-2.634680175640408,-3.5193782642110136,-4.081504564645773,-3.240228737339293
42,-2.7258432960835552,-4.079669262249395,-1.976173922685603,-4.381129317935691,-3.529338623533704,0.2254921816126143,-1.4553926949834697,-3.558829776813803,-1.9916107675671373,0.08057299478168845,-1.2760937330348765,-1.6450138480324152,-1.8906098115784233,-1.377375376766929,-3.336908340585568,-4.3815816774213845,-3.3186450259718656,-0.9530342470147513,-1.067961010369965,-1.5539584641302318,-0.198471686957447,-0.24505157036240865,0.29699984993595874,-2.9587806896460425
43,-1.060468834006342,-3.58090840864899,-2.1695147355620614,-1.8551732040575248,-2.4935750934662426,0.32937749103815817,-4.255953440682616,-1.3888066604684495,-1.6457481244050958,-1.5719717180633004,-0.53575695528489,-1.0879219995466363,-1.6982490622198778,-1.080501791136241,-3.8536879772276476,-2.1339329296045753,-4.158382460954645,-2.555214019233665,-1.780654313545408,-1.805193219895673,0.27218219742991767,-2.120473526702364,0.47411337025037037,-1.8486253421445513
44,-4.755129133800302,-4.547797854244337,-4.635812582241731,-4.8796032446425075,-4.3163018063588074,0.045325643472333255,-2.3202369777628054,-2.997717969423644,-5.014313656049163,-2.0388723298085236,-0.9426730524825389,-1.0477109350808247,-3.8875142893192214,-1.565728713100281,-3.592673474698489,-3.8543370963227233,-5.7656472830171275,-1.9594705231251688,-2.7918570965641356,-1.8631217278458343,1.0205884861240069,-2.2861714228358867,-3.4155274677969327,-0.10184650496650693
45,-1.6617833990695987,-3.4216511320198664,-1.5876100538620839,-1.7548462166831456,-1.3594143062026927,-1.1663335607659095,-2.059053455447272,-1.5009899561868478,-1.2783891346430774,-0.721828390663126,-1.0097776469695798,-1.3322139740972732,-1.344262134802747,-0.7962592103892199,-2.890315633845736,-2.6498123671840594,-1.7566675898971955,-1.4100465324124778,-1.5956116833360432,-1.0979399525147693,-1.1885538175737564,-0.8079882975910806,-0.8464117577558772,-1.9198130750530749
46,-2.0963065198615376,-3.718689766639575,-2.006117498179981,-2.5115561560393433,-2.110692476960705,-1.0653094690570868,-1.6382589081968468,-1.8732191704619687,-2.0201461874631685,-1.6138578507500054,-1.3834876300421648,-0.924146550649166,-1.2194634922859822,-0.920239192735633,-2.4601885992145163,-1.7964183691673457,-1.6848506976850741,-1.229664103124282,-1.5744782844795886,-0.5318666349857519,-1.1567883551359515,-1.5665615751953312,-0.7500936144377948,-1.8368690849783667
47,-2.873078500868952,-4.914171114228555,-3.9958107174179873,-3.925231923133949,-2.2543832648028,-0.8219006515490682,-3.1871281874066435,-0.6349620340572291,-1.8588042109448597,0.9425471965435683,-1.462737081575954,-2.222065100473149,-1.5496600670626857,0.8937335557803728,-4.29151687431356,-3.241676562456475,-2.3353938178844746,0.03898545924242747,-2.8791762572271797,-2.4097623752999016,-2.094542414392615,-1.4179543456322254,0.9844636895667627,-4.566569449390989
48,-1.3600149087017142,-4.980711989475373,-4.8957934970791275,-3.7646706517492956,-4.706076191586629,-0.5029155319543338,-3.145309796084265,-2.3295005924059997,-2.850774913496731,-2.11468437244554,-3.7204257642613037,-0.4887156601317659,-1.8014985450787648,-1.6568641187271607,-5.515545197235927,-4.31552034663305,-2.125895291245025,-1.5214717131676925,-0.46343787118187896,-0.5649648915295928,-3.1471106723023476,-0.7822370441210965,-2.0343816789562426,-2.680076509067707
49,-3.1784973634505063,-5.530482077103593,-2.480772144974759,-4.6208522151760185,-1.686538934913452,-2.176155648609119,-2.880190559722017,-2.3589746070220303,0.49828293737718576,-0.4445091215755377,-2.753438224833112,-0.2329551468007427,0.7536540043814877,-2.455960403956697,-4.992566158326585,-2.4690431308628717,-2.4210187543183026,-1.488013613989764,-2.2843629692534426,-1.7054547154941748,-1.6897134756810117,-4.182339591137154,-2.2116219015760126,-4.323937218547548
50,-2.4210922199281293,-3.6373981854287587,-2.4419216634787273,-2.1051716993293232,-2.817942538436264,-0.6663739628837162,-1.8366128613154948,-2.518092968221587,-1.5504644122868072,-1.0717144363286604,-1.6275607658984532,-1.2517391869426266,-1.3804601309419815,-0.3502913543529732,-2.588109113825445,-2.142501762484669,-2.1708238010378578,-2.1390898759088173,-1.4675229217450585,-1.149938490125266,-1.118347309339834,-0.8031288346990961,-0.859062235019196,-1.3708920733240577
51,-1.969066908708325,-3.0540810380634515,-2.2064484803522886,-1.549498152469857,-2.034163257036872,-2.4359886608565144,-1.9362398519218438,-1.679157877937966,-1.3642326047434714,-0.7106015219003308,-1.0363017412308257,-1.6367092480371501,-2.151222699528224,-0.15398573927053838,-2.21789995500867,-2.1850304457324805,-2.4495585654192125,-2.326768767989944,-2.103158362026342,-1.2869824474587432,-1.1274544018264843,-0.808332253306331,-1.305568801951693,-1.695080583289841
52,-1.1190952827953395,-3.704799423036192,-2.6074135485813907,-1.5124021156634164,-1.0871233662804503,-0.842753198349868,-1.2718187965859697,-1.1267739841228563,-1.827228658488814,-1.0914393287531017,-1.4117853786346377,-0.4117786629796595,-0.8541854355367238,-0.5980260443626346,-2.331421106745918,-1.586809502828343,-1.9209756543441912,-2.064407069923503,-1.2659939767027693,-2.182575008203368,-1.3946691512196936,-1.0902752770910424,-1.3058542629061494,-1.7849960143705157
53,-2.0440171516973424,-3.3059882919537236,-1.6321687112521883,-2.520870329310947,-1.869132835609344,-1.1269196454435828,-1.8056098215411693,-1.6769650869729669,-1.6001348524838763,-1.2441591616099246,-1.0533262392456648,-1.8360166753577167,-0.8604508126000883,-0.9381410448453529,-2.6269681187907628,-2.068672593655531,-1.7058814012824632,-1.9922532585086814,-0.7779261129734879,-1.1126562818128796,-1.0748899338764055,-0.1867998294675891,-1.2293883717160017,-1.526522643307448
54,-4.7690834239287625,-6.508606033675653,-1.798409128822858,-1.1804648360428827,-2.328141390224012,-4.512528951136488,-0.03240312774120557,-0.8913758844456088,-3.7115863368378297,-1.1208822814427477,-2.087498203615488,-4.454515356339039,-1.4719476800934257,-1.6177105160983092,-4.953519484360939,-3.0525723010465615,-1.9210928571537542,-2.8742102148291133,-3.050166179585786,-2.622523773873463,-0.6284303154831703,1.174806395316461,-1.1486806543031074,-1.758486027788488
55,-2.92122588051327,-3.3061114638840907,-4.065458758779432,-5.184687567562156,-4.210141329991374,-0.5479876557796137,-3.5643974960453217,0.08677923976906188,-2.5155184449804584,0.053864564963007844,-0.6548153582361604,-1.9544166528910354,1.3446562174142995,-1.8755449480103326,-5.839481802198412,-1.1810202235915581,-2.141280714124455,-0.8143014051373747,-4.88875629303689,-3.939992892775082,-1.6632206745630584,-3.7609252576731267,-0.17056897618808065,0.31693610404918493
56,-3.465750291152521,-3.307724701279629,0.12714789026291617,-4.247231259150878,-1.2685042688826669,-0.1353909610206906,-0.04340532371632344,-1.9877315451567728,-2.40033800001115,-2.7921132470231464,-1.1426552568143675,-1.9627965568927115,-0.4843157376574494,-1.1307330868251622,-4.511475404814141,-3.7573164734202305,-0.4438304554112955,-2.878711260597518,-4.957583004292944,-1.191471814782127,-1.6939227564435162,-1.7857603584433746,-1.200180822760741,-1.4860195710630615
57,-1.3145991920566396,-3.346073651389229,-1.7008073568521682,-2.3494594898478027,-1.9490520729334149,-0.5513626955095636,-1.5259660915618152,-1.3103271627749788,-1.1621624112569011,-1.786003967849154,-1.7604000768564616,-1.0177826029446435,-1.9361617724104376,-0.9556486801011792,-2.038403427964213,-2.272873283138878,-2.3003093998929955,-1.8825733605411905,-0.8786227600436874,-0.7550987741625078,-1.1860456902346845,-0.9352837095601474,-0.3455902971262441,-1.3377169683296621
58,-4.77007132569468,-5.137880675318683,-2.765113750320871,-3.371808053619281,-2.4638225802045204,-0.4996945899257752,-3.302963146506122,-2.289094196135148,-2.997252453269936,1.7490720332317258,1.240282325740353,-4.414227361064764,-3.1238797955832656,0.23359564963086565,-2.5274444574439645,-1.990363690126817,-2.837691284741532,-3.572275858726109,-4.789270101929992,-1.7138476221465906,-1.4098616564596822,0.006494945089360771,-0.46801718720852414,-0.2794892249045289
