,0,1,2,3,4,5,6,7,8,9,10
0,-1.5893989537029385,-2.2518298644183417,-1.0291490737139803,-3.406252074580485,-1.6551321924071738,-2.106079675054418,-1.5366732095352136,0.5596610237604177,-1.127395258778106,-1.1710886288744051,-1.6966271840690248
1,0.4406117654369489,-2.4894847894611427,-1.6979912458697148,-4.486895846036529,-1.3299934204709294,-1.307682956787909,-1.5244413409100628,-1.1611771412064258,-0.9455307257557763,-2.268272242424377,-0.866058074100654
2,-0.2550540491844185,-2.118916558509021,-1.1638607090343134,-4.7632454866515035,-0.8631672615654711,-0.9668419478308476,-1.0594290547769387,-1.3550421972699516,-0.10603291084993438,-2.2389917247783697,-1.3794511115197845
3,-2.2944724208416574,-2.52436393757766,-1.6346577804253104,-5.100040907269129,-1.55394894160407,-0.9100401718244033,0.7584786238755732,-1.5711780120349932,2.2099357649690674,-5.532785268448429,-2.349901688468137
4,-3.599128394719081,-4.968246575207526,-4.6067138150143405,-6.703542038173627,-5.234886467109334,-5.269059449146342,-3.054963178984881,-2.722727899924304,-1.3511211922334525,-7.873696611177024,-5.059376501620954
5,-0.6250064320040328,-2.530772489397914,-1.2051838136630773,-4.809533573099913,-0.8654167881996766,-1.6725509473736913,-1.0620061166919903,0.2019060863282638,-0.9134405411093486,-2.132701447945979,-0.5041714176610728
6,1.945166800989087,-6.742606761929318,-7.982571203205151,-4.970820568287652,-3.438589885276376,-2.5822952484149244,-3.771515299022993,-1.227966489390281,-0.7511254538963198,-3.6928423321559842,-3.857197842623102
7,-1.749037229502808,-3.8650875534629465,1.1614983914926478,-2.493152349646813,-0.3271700757905951,-3.56126195920606,-1.6475899792700275,0.26096276239652794,-0.5564707577453969,-3.864715081925418,-4.145575216289837
8,-3.692713777096407,-3.2184026606464324,-3.380134487070464,-5.4450513605243875,-2.0001355172479873,-4.339333664159564,-2.5628463562070425,-2.368523294179218,-0.863140940612421,-4.933003237873713,-2.420636193127462
9,1.053091666679633,-5.675255308541006,-2.177888175001419,-6.68673241904766,-2.920439839101041,1.731768564131698,0.4656527359840572,0.4176434546518736,-0.014082617651804963,-3.990711456978828,-4.423339441480365
10,-0.8107492247191581,-3.2993974019878527,-0.5822683066674034,-3.0101191518679107,-2.1474111058659933,-2.3162690721859316,-1.5265294263894353,0.7006443466975519,-3.1119984131272176,-5.205673780925304,-6.82450065368204
11,-2.483465146689269,-0.9771510911459713,-2.8897725905076466,-6.901569113988706,-3.421678368769346,-4.601436460335121,-2.9473499465023565,1.1456458727218752,-4.168652049697845,-4.263910952017003,-6.42776714846113
12,-0.9884849144376293,-2.943884127961433,-5.8481633065765735,-3.2170845649376725,-1.7291778201951098,-2.7950419006063103,-3.681386504628949,-1.6616477448633877,-2.708474540376828,-4.571018743411041,-3.8962709084355973
13,-3.3743514523795124,-1.6095499531906219,-5.3064531231601935,-6.103660557094285,-3.33461635115223,-2.612179750226199,-3.077225213557523,-1.7421462302453525,-6.17072394104193,-0.2192043490297948,-6.8719186667876375
14,0.23346427370193923,-4.460370187708848,-0.17555569370400248,-6.296861296959018,-2.2404828239920276,-3.5249926582065845,-1.1605049087535693,-3.3168942858867463,0.16877509492575316,-4.247479158245658,-3.9651072331153814
15,1.409995900055042,-2.3838737973677313,-0.8595993456706228,-3.7399654060897154,0.1710942060552647,-2.401752753584098,-3.1322728049102597,0.08457299340752444,-1.9691523599329246,-3.9370050069226843,-6.569547558860584
16,-0.1938175133369202,-2.5480510548380066,-1.7040544258310417,-4.480869889693111,-1.8070410682782336,-0.2799929119731345,-0.36890346771919247,-1.1867609923958944,-1.1369678333476259,-1.4330798034686885,-2.334691822042073
17,0.07681013315498086,-5.08699961589898,-3.236332928004165,-3.4550127655726435,-2.2094691244634084,-2.3439425436848897,-2.065365137875148,-2.91153239155987,-0.788317773237233,-2.7567389133268083,-2.941603255404491
18,0.3214197981334874,-4.0774534372646665,-0.2314743281166085,-4.688214162076487,-1.9421552871572323,-5.585888486739311,-3.2944190586611306,-2.2212103794239404,0.4493584681746683,-3.294942356606281,-3.6035041263750474
19,0.1421979098495365,-3.4198369788985428,-6.3440867249484105,-4.544860977527327,-5.228596537146317,-3.8279297840486404,-1.9032732385702027,-2.5704245903983374,-2.6427639134860534,-7.013203672493127,-6.363412441358272
