,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
37,-2.02955261368,-5.40846070049,-2.60188944954,-5.22766573465,-3.63947271008,-4.50228579717,-3.38263064573,-1.10240769714,-2.35438456763,-1.40285798565,-1.01969354645,-2.60894911696,-2.69607950252,-3.03065507678,-4.41778958715,-1.71461245377,-1.57788045531,-1.64938068339,-4.03050616791,-1.2609353418,-1.88986246869,-3.38185120412,-4.92136643759,-4.67523940153,-4.84717248495,-2.69980993878,-3.36850362619,-1.04592697943
38,-2.04153106453,-5.44842270039,-2.4896593647,-5.13116908116,-3.41442501483,-4.62732718331,-3.38422765163,-1.0545191219,-2.75008080811,-1.52128030543,-1.00439735067,-2.60207015407,-2.74242453659,-3.23072025958,-3.7357952017,-2.03129152419,-1.32406272391,-1.60032657282,-4.03800173876,-1.28599945671,-1.95421447372,-3.54582604074,-4.90013265449,-4.65698775757,-4.7110129413,-2.15720793312,-3.43725477847,-1.07021264098
39,-2.00917849445,-3.28985894345,-1.86227531346,-4.03845136613,-2.12286100924,-2.79002885893,-1.64996991315,-1.00345861719,-1.76412353627,-1.11222258259,-0.964400734432,-1.60247873224,-1.81760851361,-2.49511106224,-4.17845493445,-1.30907005758,-1.2145943756,-1.13145577937,-2.17915406138,-1.28249538852,-1.22754198769,-1.78457384415,-2.95978514847,-2.58152465677,-3.30801405524,-1.56365166652,-1.5989015134,-1.05256299256
40,-2.037156936,-5.70414280788,-2.66187929555,-5.40862544389,-3.95718107146,-4.85151717549,-3.49535107616,-1.03748886792,-2.50751898867,-1.62098932342,-1.0456730468,-2.32319536704,-2.71889888828,-2.91390937086,-4.15175525183,-2.28151860595,-1.51618804659,-1.52749573402,-3.59504959922,-1.26898916361,-2.21299549396,-4.1729720401,-4.85655071556,-5.00294750764,-4.63896029832,-2.49282638778,-3.38961556465,-1.03867784064
41,-2.00535555909,-5.67623818466,-2.54973791302,-5.45383894908,-3.96512427183,-4.50531348628,-3.69822528147,-1.06660390643,-2.22298712973,-1.62781524169,-0.986920620863,-2.42378224801,-2.61302567939,-3.17330090069,-4.27863737992,-1.95646195338,-1.38768215018,-1.66776313717,-3.62785120453,-1.2567287236,-2.14110514079,-3.75343916327,-4.74304073927,-5.02285064214,-4.78507984389,-2.52997416638,-3.38242314213,-1.05542046356
42,-2.0073176786,-3.42187087894,-1.75889724079,-4.35478821465,-2.19710480686,-2.8419520136,-1.65827653108,-0.999138613816,-1.72877333012,-1.13059154482,-0.969949826129,-1.64532075263,-1.6519623576,-2.35371154747,-4.48578126391,-1.32448900303,-1.18703581832,-1.12440230433,-2.05914286018,-1.24518072583,-1.22952030035,-1.77821392237,-3.01912378207,-2.95807518668,-3.08390487094,-1.57415556542,-1.54238352396,-1.04927922413
43,-2.04057160362,-5.60011862505,-2.77307873972,-5.65310747951,-3.79645356808,-4.65819280096,-3.4540689205,-1.05568770302,-2.72058884425,-1.52160670771,-0.944580031913,-2.25874706095,-2.76256761478,-3.11883013825,-4.31548677606,-1.97315448189,-1.50901688699,-1.61168644097,-3.78830606463,-1.26594935905,-1.84608256213,-3.51633015691,-4.53225845598,-4.67625053074,-4.44421239431,-2.46463450939,-3.65010842501,-1.04690947787
44,-2.01716607053,-5.44636391075,-2.80656320608,-5.20505835166,-4.26780676149,-4.47987758987,-3.54661994233,-0.995083426775,-2.70623387476,-1.44592084651,-1.03232536554,-2.71201727069,-2.62875905938,-3.09997675814,-4.29020182094,-1.99908646627,-1.55316891228,-1.54531166813,-3.85510072925,-1.21395387247,-1.59347024883,-3.59401390236,-4.86536047358,-4.73711581756,-4.78347200224,-2.59739688646,-3.41123594971,-1.07148717533
45,-2.04038295281,-5.48042844004,-2.67921159517,-5.12446333592,-3.97222703139,-4.2608800945,-3.31783014849,-1.04175916089,-2.67359661235,-1.96389711222,-0.97484766239,-2.53700175775,-2.78299212983,-2.81675406145,-4.41148556661,-1.99284426539,-1.58406843288,-1.74901790615,-4.18010254661,-1.26341828788,-2.15389729911,-3.63902256191,-4.74787973673,-4.62742569982,-4.63662982523,-2.63458959963,-3.10947911918,-1.01186871578
46,-2.02976853152,-5.56138659984,-2.66240616652,-5.23454236252,-3.9386804911,-4.61828194413,-3.21092408941,-1.06442103653,-2.72382752882,-1.5562978871,-1.07561127404,-2.37890544411,-2.78160751256,-3.52858753795,-4.23939685188,-2.04376957861,-1.41699411221,-1.75870922762,-3.72644368622,-1.29711795768,-2.09209937376,-3.78606210861,-4.57947100672,-4.55927475443,-5.06933321338,-2.68885756226,-3.01256110673,-1.06347031958
