,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
20,-1.47435141067,-2.29396965748,-1.30984662992,-2.33587628778,-2.17462094595,-6.0247343858,-7.06396045801,-5.06569948885,-3.10451548647,-3.93740079788,-4.77712682402,-5.75733989949,-5.2937278918,-2.07630068618,-5.1578369711,-3.93450681847,-4.03907975482,-3.64060902231,-1.29722768842,-0.869456413043,-1.31173498988,-1.38006180215,-1.21977358415,-1.68756041336,-1.22367450642,-1.39709041841,-1.59088815625,-1.06846065734,-2.19082678004,-1.65125670743,-2.38450911056,-3.16915274827,-1.70200784623,-1.69283515929,-1.43061648757,-2.0311765737,-1.64154084331
21,-2.58810626733,-3.29367971704,-2.52657026401,-4.82695630832,-4.28522253577,-6.01950248318,-6.99463958389,-6.78836959219,-5.44055950956,-5.58520718748,-5.09189830139,-6.59928071497,-5.31263949143,-3.74054086446,-6.51485283887,-4.83672189259,-5.25433185393,-4.49340837447,-1.99114158575,-1.14943197158,-2.41021409583,-2.69925544169,-2.52193977031,-3.05107036407,-2.62006223144,-2.93004886568,-3.46589972388,-1.67521859632,-3.76611774265,-3.91069578758,-4.38185553743,-4.59920902059,-2.95868846079,-3.63794322839,-3.05363258934,-4.15520082016,-3.73391199731
22,-2.37674167595,-3.5687767092,-2.46043102848,-4.63966080886,-3.76977893762,-6.46680344285,-6.99103662669,-6.67631476578,-5.70775584209,-5.5981829258,-5.38942058366,-6.54655042322,-5.57245353078,-3.90174013641,-6.26612631373,-5.0323944284,-5.07844935009,-4.9020666306,-1.87465749105,-1.1112921759,-2.13182302527,-3.01932883412,-2.78209311116,-2.90489264141,-1.9130954481,-2.62706221537,-2.9216368432,-1.72376757658,-3.65511507128,-3.82314036775,-4.04398290838,-4.28656291444,-2.72307383838,-3.89088835648,-2.71348749478,-4.38240599345,-3.81579651332
23,-1.48952148526,-2.42148730562,-1.29301527058,-2.39247075364,-1.97103843505,-5.81527023575,-7.09954775143,-4.86017650869,-3.15498204575,-3.76927063078,-4.82452716891,-6.03802727903,-4.82995154546,-2.09476867962,-4.76446705705,-3.92615067544,-3.80314034937,-3.22500661679,-1.33095206351,-0.871826934789,-1.257841732,-1.37640501382,-1.22362955646,-1.89068984961,-1.25393541134,-1.38428380198,-1.67879121991,-1.10034966416,-2.26196011002,-1.67276369798,-2.25600109445,-3.07083453398,-1.78643134798,-1.72895820615,-1.42966104832,-1.866024304,-1.63634451315
24,-1.4542393879,-2.22354573817,-1.29891506768,-2.31700628764,-2.17471478256,-6.22621541717,-7.00886122322,-4.82495084353,-3.07256356638,-3.52291055083,-4.26205741525,-5.80044208743,-5.03506706034,-1.96568849275,-4.80055850019,-4.11798952306,-4.01042396493,-3.42120197239,-1.29305421428,-0.866161796144,-1.2587329821,-1.38454818489,-1.21297160871,-1.82652924339,-1.26907060517,-1.31628999538,-1.81116391575,-1.10096581192,-2.31079389517,-1.67966210738,-2.27305466776,-2.95425881052,-1.76630123611,-1.73785127528,-1.39996343827,-2.16285651297,-1.6500663354
25,-2.6111877433,-3.84246600575,-2.50796956328,-4.5383506478,-4.19021268331,-6.26410352168,-7.08150710225,-6.62881025183,-5.40645795759,-5.57580645222,-5.57022250044,-6.57314164526,-5.27092552945,-3.50051680916,-6.09226406904,-4.71656521966,-5.47299846803,-4.81517760766,-2.01577314996,-1.01395693951,-2.63511583416,-2.90282840101,-2.32483148602,-2.74686983528,-2.18048090756,-2.52236009753,-3.31788509235,-1.77464194255,-3.85070673033,-3.71528493921,-4.57388769373,-4.33496370014,-3.28195371927,-3.95245366076,-2.56954612925,-4.18665907045,-3.76627847224
26,-2.44968831041,-3.64597240563,-2.2396942278,-4.69886072932,-3.99389972149,-6.15880823386,-7.01223182589,-6.74422109866,-5.56657274439,-5.71103589178,-5.54121095537,-6.59490976697,-5.54421031489,-3.92791653841,-6.07576092235,-5.02507625507,-5.23071097505,-4.81468153542,-1.95700616427,-1.17402726688,-2.12247311623,-2.97930328477,-2.58347444475,-2.79907759835,-2.20094326533,-2.59217475296,-3.24475314581,-2.00081216435,-3.9639365147,-3.71009446755,-4.41530072551,-4.26953570698,-2.95241965695,-4.05742678916,-2.31343238613,-4.2308757902,-3.97509681207
27,-1.46134581225,-2.59237395132,-1.29423836601,-2.72012205629,-2.10877566952,-6.04928433235,-6.98328309448,-5.10834941849,-3.18152202073,-3.81571054982,-4.72546874086,-6.0389748387,-5.02658149192,-1.88332047096,-4.79944471705,-4.084263957,-4.01941306536,-3.6811239984,-1.30980364658,-0.88230136423,-1.27235983871,-1.3915027428,-1.22241939626,-1.81402433966,-1.26919028434,-1.37987804415,-1.71461243347,-1.08936383385,-2.27110773639,-1.63186425665,-2.33433205413,-3.3376843289,-1.63935926647,-1.75089745833,-1.42355610508,-2.03675387569,-1.63702192212
28,-1.4775686127,-2.1808645572,-1.2662292481,-2.64569511246,-2.06069883602,-6.26364019594,-6.97404147155,-4.99941761809,-3.22822574138,-3.73796338638,-4.63256002654,-5.86036307464,-5.04723599786,-1.90604891544,-4.9487794762,-3.73830533704,-3.81710097699,-3.27547814308,-1.32455595416,-0.85951647491,-1.26159660727,-1.39717711937,-1.2230823817,-1.69288886616,-1.26985193225,-1.36405091553,-1.68237913905,-1.1268500558,-2.38192065178,-1.71149397074,-2.11500632789,-3.14123488521,-1.85223650005,-1.72334917891,-1.40656149606,-1.89944571784,-1.61356061481
29,-1.50811997377,-2.28434024305,-1.30513246936,-2.28160165117,-1.94259943048,-6.12739771367,-7.02920312844,-4.82373424192,-2.96674637028,-3.94317990287,-4.86208388098,-5.94914605342,-5.16400848084,-1.95122236452,-4.82736823021,-4.04551420611,-3.7185991142,-3.53143511904,-1.31583020576,-0.908903268919,-1.32367033321,-1.38441869667,-1.22337962409,-1.85728831424,-1.27006050023,-1.38091918123,-1.56974992735,-1.09697601442,-2.46387583641,-1.65886232268,-2.31084676046,-3.09356743381,-1.84220146577,-1.68840131067,-1.37758527999,-1.90160741815,-1.67703504366
30,-1.46798845982,-2.32371526309,-1.25056242817,-3.15870544987,-2.00290707476,-6.05409124771,-7.07575677828,-5.30054147844,-3.37124652252,-4.00954765006,-4.77707724591,-5.80177002136,-5.08699775978,-1.81685726712,-4.75909947416,-3.88854542836,-4.17565898176,-3.34800981366,-1.29413513426,-0.874637307157,-1.23591585366,-1.3920046046,-1.22997245194,-1.62160994452,-1.26621112847,-1.38243343313,-1.6664788847,-1.10360482788,-2.42298729157,-1.70809870734,-2.21071296459,-3.10298222198,-1.85983399049,-1.72088917744,-1.41435520434,-1.99661366135,-1.65014988701
31,-2.62810713053,-3.62448873328,-2.61576426954,-4.58081433339,-4.37824721617,-6.2031384106,-7.06344983794,-6.54757409271,-5.48940941508,-5.57786854144,-5.4470094017,-6.56526799613,-5.24761038651,-3.62174318253,-6.20524317289,-5.11566146369,-5.13795795774,-4.77706037895,-1.83684125312,-1.04620792946,-2.28012968089,-3.46471490997,-2.54774588907,-2.86883364007,-2.63921192726,-2.49038323421,-3.40356974785,-1.47845666899,-3.68110626465,-3.34769998013,-4.12397911256,-4.50399792471,-2.97065101305,-3.78456459128,-2.96526625879,-4.02397830386,-3.57230023945
32,-2.33559604229,-3.8671293698,-2.58075737079,-4.26478028312,-3.9794882005,-6.40315564807,-7.1113000128,-6.85354390909,-5.31316004434,-5.53564414612,-5.35056181553,-6.56583181452,-5.10522875288,-3.86783062446,-6.21539287801,-4.99851438091,-5.45315655585,-4.80169816433,-1.94646000166,-0.99507926452,-2.26703128647,-3.04103707323,-2.57327065109,-3.02268310191,-2.3637501166,-2.34285521692,-3.71621916995,-2.1594954291,-3.76562964405,-3.74992178195,-4.16681710902,-4.20330958229,-3.22375430301,-3.93155873032,-2.49583131036,-3.67343587436,-3.40935973962
33,-2.84063846827,-3.90016408526,-2.58149617924,-4.45247487841,-4.46399592566,-6.08772526262,-7.09610239013,-6.64656105237,-5.41772847175,-5.68288248307,-5.58797416245,-6.57511895431,-5.09547829708,-3.65574557656,-6.40464409121,-5.04226688772,-4.96717918305,-4.93563992348,-1.96576639605,-1.21470040952,-2.16907317518,-3.04581118377,-2.71269453635,-2.86329728569,-2.1601953078,-2.49261252335,-3.53904850988,-1.8828873394,-3.67215394013,-3.55563118953,-4.39762889961,-4.48749045501,-2.91060762201,-3.78128881054,-2.46504982315,-3.72925409217,-3.66271841016
34,-2.68887747099,-3.3799316211,-2.44411900298,-4.54176756813,-4.5928819907,-6.13005709554,-7.0648803402,-6.33342196738,-5.519268603,-5.51622219509,-5.34312569967,-6.54711095603,-5.07045449649,-3.58300227266,-6.07502000004,-4.84239820502,-5.25887703839,-4.65468541909,-2.17667915122,-1.15420240834,-2.42004171846,-3.28976206575,-2.6308329932,-2.61795785771,-2.38635431131,-2.37070093174,-3.18478227068,-1.80133220108,-3.98873304745,-3.64737868425,-4.03365524497,-4.34105718379,-3.4451252221,-3.88896193605,-2.2405366613,-3.98258397112,-3.63440690973
35,-2.78981188632,-3.39754277868,-2.44762236809,-4.44303816042,-4.02849754871,-6.11691140798,-7.06235089762,-6.48705556062,-5.50968922197,-5.62472517619,-5.46761954962,-6.5417595566,-5.30524203914,-3.52224842565,-6.02008775533,-4.82690036261,-4.81378276086,-4.60443786637,-2.30320695467,-1.17139902065,-2.2936623945,-3.23986412001,-2.63941772686,-2.83888943502,-2.07419046351,-2.50277670866,-3.56647946733,-1.92569275887,-4.27099088661,-3.77139425235,-3.98603607524,-4.56545880723,-3.15036611603,-4.10400783957,-2.80392223152,-4.09008743712,-3.53581572671
36,-2.26289828275,-3.85602299164,-2.49339344636,-4.87561481595,-4.38009901201,-6.34789479267,-7.08285169467,-6.622966553,-5.5210470027,-5.57745259257,-5.47944065141,-6.49624083834,-5.24357677642,-3.87803561499,-6.10332323629,-5.10570496531,-5.00224957313,-4.45394646484,-2.45097360447,-1.26145063211,-2.48001448352,-2.96582423799,-2.48687895874,-2.91625152084,-2.09269928894,-2.16477512199,-3.3155313783,-1.71649434458,-3.94583223649,-3.72041122429,-4.44750700742,-4.32562406342,-2.63789185022,-3.96146599617,-2.2729020378,-4.01931894158,-3.41463916243
37,-2.74227815037,-3.52922231978,-2.06995861631,-4.7380531261,-4.21993757621,-6.26212875506,-7.01482280722,-6.65482182154,-5.58756966048,-5.5502545004,-5.55818545568,-6.55577694094,-5.1079644916,-3.89152130214,-6.04336801284,-5.09169350949,-5.07280979908,-4.67066894662,-2.37522522608,-1.0547689096,-2.28839436772,-2.86759732046,-2.7156067222,-2.65746968867,-2.16946894445,-2.50461846014,-3.1834107679,-1.69449077925,-3.59920366265,-3.7247484348,-4.4985804021,-4.33795514488,-2.75666862311,-4.18901466806,-2.68430050598,-4.1824398796,-3.76045097285
38,-2.75721433387,-3.2838040628,-2.4493306731,-4.59327813521,-4.20500782457,-6.33119936204,-7.06096574616,-6.48553241958,-5.45878538488,-5.68555481776,-5.4080895967,-6.65398623036,-5.4420808837,-3.52179767674,-5.98790501113,-4.96452851388,-5.01976492544,-4.77924771324,-2.15940991859,-1.34453591913,-2.47868108908,-2.78156635786,-2.54223935103,-3.07859700728,-2.43008062892,-2.05335773044,-3.18290844129,-1.74735470656,-3.50247749198,-3.76694040404,-4.47423666266,-4.40284956706,-2.89105489384,-3.85951635818,-2.71676917851,-4.42128287811,-3.66764773085
39,-2.39107415052,-3.66404640296,-2.19796322282,-4.69395282037,-4.39413171366,-6.433327148,-7.00179321927,-6.72847440869,-5.54833406999,-5.66353440536,-5.37314771867,-6.58967730387,-5.20574380176,-4.04595319732,-6.317338581,-4.76720770973,-5.01709290609,-4.90796139362,-2.18552051743,-1.01113093615,-2.30809776907,-2.95709902647,-2.33867474122,-2.92703252747,-2.48978303416,-2.59289114319,-3.45046578843,-1.75796308187,-3.97945306474,-3.92074057797,-4.43661991769,-4.49564785909,-3.1139532104,-3.84706197423,-2.53730642921,-4.03765018834,-4.15190043791
40,-2.33002017578,-4.10907010085,-2.39426589886,-4.64607078024,-4.50451581491,-6.27966500464,-7.0951120261,-6.79129630365,-5.36563792006,-5.66894276249,-5.40277589527,-6.55466220053,-5.31957565638,-4.0206966217,-6.29907754545,-4.8984184761,-4.90365089389,-4.76456175092,-2.09479601599,-1.12720073365,-2.35661061991,-2.94766860944,-2.58073342126,-3.08203320796,-2.18914669415,-2.55795940154,-3.3249905139,-1.97223383657,-4.10812828867,-3.7025317434,-4.09210354585,-4.15253213782,-2.98222834721,-3.87100099088,-2.6692664374,-3.84115178936,-3.79606942628
41,-1.48029387555,-2.43861490351,-1.29638213234,-2.41216363727,-2.06068355623,-6.38841529649,-7.01319137685,-5.51968904795,-2.97038259895,-3.89221698313,-4.98490586105,-5.95716997551,-4.9107136773,-2.24796240718,-5.14708105868,-4.01619748857,-3.99899776914,-3.46307774685,-1.25142160182,-0.872426064733,-1.29621511479,-1.38749145035,-1.21270584828,-1.82838738401,-1.2819224214,-1.37296915247,-1.6995702705,-1.09605059339,-2.48650437271,-1.70496526815,-2.14323776655,-3.13781575006,-1.8591146867,-1.69695692822,-1.44400523126,-1.92260065192,-1.64679694242
42,-2.71855581905,-3.60380267178,-2.58077752398,-4.5056052363,-4.08743593806,-6.28622384995,-7.04288359881,-6.52240421694,-5.60918155671,-5.63018431162,-5.4632798069,-6.61210581462,-5.20341773404,-3.57877110724,-6.37973432417,-4.79668137438,-5.06086229834,-5.02049713586,-2.32018243231,-1.28629853513,-2.60634763789,-2.66020031583,-2.63948117114,-2.92394304006,-2.12279455689,-2.67658544582,-3.37235890412,-1.63038425078,-4.16271854614,-4.09154153705,-4.35679133039,-4.40703603176,-2.89519612262,-3.94387715817,-2.511385246,-4.09355088408,-3.66384528856
43,-1.46515499825,-2.2811860963,-1.30140171159,-2.5600504657,-2.05162924753,-5.82795419293,-7.06538420496,-4.37534365574,-2.84364299702,-3.86937972443,-4.45907463884,-6.28702863003,-4.73653806558,-2.05132079792,-4.80224379251,-3.90550164829,-3.99549304138,-2.97043960426,-1.32801311168,-0.887778221725,-1.2767446152,-1.40899907201,-1.22878445926,-1.85570052927,-1.29410466149,-1.3812257875,-1.63277820513,-1.09407856964,-2.37656408394,-1.69551960219,-2.35375560328,-3.20952975993,-1.70227858841,-1.74322494658,-1.43321785263,-2.0866286501,-1.65526488527
44,-2.71304842426,-3.99863553947,-2.44816216304,-4.72379296616,-4.26661860475,-6.16537949798,-7.05699139224,-6.66082631989,-5.3356143499,-5.62387628124,-5.58102458968,-6.59340210737,-5.29174249016,-3.70300833498,-6.29228898789,-4.88825372841,-5.06497006769,-4.854037977,-2.20394830946,-1.28387183242,-2.34799725686,-3.12902421254,-2.41981071958,-2.97598931455,-2.4862280691,-2.43960617534,-3.2310870879,-1.81713144236,-3.78583236191,-3.60012376231,-4.18858018735,-4.58140753008,-3.02015610684,-4.01258923719,-2.45832688264,-4.0303562627,-3.48342048607
45,-1.5216005494,-2.26101477396,-1.30754676632,-2.90522186957,-2.16768598124,-6.18979843509,-7.02782330927,-5.53274710462,-3.22494904377,-3.8463544363,-4.60385139069,-6.06182204518,-5.17718294237,-2.00177840873,-5.11308445221,-3.97032382206,-3.94613556605,-3.45023250382,-1.2693107715,-0.865570378531,-1.25432397456,-1.39567002033,-1.22133180316,-1.89952307872,-1.27292253398,-1.36559707864,-1.67609159267,-1.07173247226,-2.09211373268,-1.65353370551,-2.18848213574,-3.29796840214,-1.7024871259,-1.69313324887,-1.43654995153,-1.91522443186,-1.64968638128
